CWNU_id,l,b,sig_l,sig_b,n,plx,sig_plx,pmx,sig_pmx,pmy,sig_pmy,rv,sig_rv,nrv,logage,A0,m-M,class,RA_ICRS,DE_ICRS
CWNU_1840,80.781,2.628,0.193,0.204,21,0.453,0.069,-1.257,0.166,-2.318,0.186,-18.23,39.49,3,8.95,3.8,12.0,1,306.74684,42.84619
CWNU_1841,9.951,-0.962,0.08,0.066,45,0.367,0.038,0.167,0.09,-1.382,0.092,17.91,,1,8.5,3.85,11.85,1,272.81421,-20.79834
CWNU_1842,337.265,-2.281,0.063,0.076,21,0.8,0.029,0.596,0.06,-2.198,0.058,,,0,8.75,2.2,10.4,1,251.69542,-48.80688
CWNU_1843,279.992,-0.618,0.102,0.058,21,0.476,0.038,-6.465,0.079,3.32,0.063,,,0,7.5,1.9,11.5,1,149.33124,-55.53511
CWNU_1844,109.836,-1.082,0.023,0.014,21,0.26,0.042,-3.208,0.034,-2.043,0.065,,,0,6.85,3.65,12.9,1,346.68205,59.10127
CWNU_1845,213.604,3.417,0.084,0.056,21,0.509,0.042,-1.879,0.04,-1.452,0.051,29.98,,1,8.8,0.75,11.5,1,106.20705,0.96015
CWNU_1846,283.809,-1.621,0.078,0.054,16,0.32,0.045,-5.535,0.036,3.044,0.074,,,0,6.9,2.2,12.4,1,153.93475,-58.58772
CWNU_1847,253.784,5.647,0.067,0.042,21,0.259,0.032,-3.881,0.044,2.901,0.043,64.5,,1,8.35,1.2,12.75,1,129.91109,-32.30696
CWNU_1848,249.978,1.537,0.067,0.161,16,0.336,0.057,-2.027,0.087,2.619,0.035,,,0,8.65,1.4,12.55,1,123.37047,-31.58455
CWNU_1849,327.002,0.13,0.052,0.044,16,0.498,0.034,-1.95,0.083,-1.659,0.071,,,0,7.0,3.25,11.45,1,237.13134,-54.24907
CWNU_1850,310.516,9.371,0.357,0.206,23,0.513,0.105,-7.38,0.072,-1.874,0.225,-52.02,,1,9.15,1.7,11.8,1,205.28787,-52.76715
CWNU_1851,344.164,0.9,0.114,0.057,20,0.608,0.045,-0.498,0.089,-0.042,0.025,,,0,7.95,1.95,10.95,1,254.42438,-41.45771
CWNU_1852,55.525,-2.399,0.062,0.011,16,0.37,0.052,-3.192,0.076,-5.631,0.078,,,0,8.0,2.95,12.0,1,295.81923,18.81616
CWNU_1853,16.691,-0.501,0.019,0.023,20,0.343,0.019,-0.801,0.063,-2.508,0.066,,,0,6.25,1.75,12.6,1,275.7501,-14.6484
CWNU_1854,268.143,2.444,0.071,0.054,20,0.451,0.028,-5.558,0.056,4.069,0.081,,,0,7.3,1.2,11.6,1,138.72352,-45.3002
CWNU_1855,278.037,-1.694,0.079,0.042,16,0.428,0.035,-5.776,0.085,4.392,0.064,,,0,7.2,2.55,11.7,1,145.47461,-55.1267
CWNU_1856,343.697,-0.061,0.075,0.065,20,0.456,0.057,-0.208,0.067,-1.864,0.077,-62.06,,1,8.15,4.35,11.5,1,255.04951,-42.41968
CWNU_1857,26.968,-2.007,0.116,0.042,20,0.667,0.037,-1.827,0.052,1.689,0.048,-0.76,0.11,2,9.15,1.4,10.85,1,281.92691,-6.22218
CWNU_1858,315.394,0.462,0.053,0.072,20,0.461,0.038,-6.099,0.077,-2.71,0.054,,,0,6.3,0.05,11.75,1,218.35965,-59.91859
CWNU_1859,231.209,-4.891,0.193,0.182,20,0.295,0.039,-0.649,0.091,2.574,0.059,,,0,7.3,1.05,12.6,1,106.88621,-18.47994
CWNU_1860,106.334,-1.669,0.045,0.057,20,0.372,0.041,-4.274,0.063,-3.056,0.062,-45.42,,1,8.8,1.8,12.1,1,341.18185,57.06231
CWNU_1861,212.052,-0.027,0.071,0.077,20,0.566,0.055,-1.244,0.081,0.518,0.093,,,0,7.1,1.25,11.1,1,102.4342,0.7708
CWNU_1862,278.259,-1.748,0.04,0.038,16,0.316,0.023,-7.253,0.043,4.756,0.102,,,0,7.85,3,12.25,1,145.70696,-55.31267
CWNU_1863,278.908,1.382,0.034,0.032,20,0.352,0.031,-6.151,0.058,3.166,0.044,,,0,8.55,1.55,12.05,1,149.94933,-53.28886
CWNU_1864,6.271,-0.062,0.199,0.075,20,0.515,0.021,0.215,0.072,-1.115,0.053,-12.66,,1,7.45,2.95,11.2,1,270.02275,-23.56813
CWNU_1865,235.99,-1.165,0.054,0.17,20,0.335,0.022,-1.922,0.097,1.491,0.073,,,0,8.55,1.3,12.1,1,112.75399,-20.96363
CWNU_1866,301.731,0.413,0.063,0.047,20,0.437,0.026,-4.451,0.077,-0.862,0.046,,,0,8.4,2.55,11.6,1,190.26374,-62.43454
CWNU_1867,267.283,3.155,0.181,0.072,20,0.529,0.027,-3.111,0.066,1.439,0.062,,,0,8.85,1.2,11.3,1,138.61095,-44.18801
CWNU_1868,27.684,-1.156,0.019,0.017,20,0.263,0.026,-0.701,0.111,-3.121,0.047,,,0,8.55,3.3,12.45,1,281.49336,-5.19731
CWNU_1869,232.121,-0.514,0.046,0.063,20,0.338,0.037,-1.569,0.067,2.372,0.061,,,0,6.55,0.25,12.0,1,111.40363,-17.25387
CWNU_1870,70.201,1.186,0.033,0.031,20,0.311,0.023,-3.233,0.034,-4.888,0.05,,,0,7.55,3.15,12.45,1,300.80273,33.24792
CWNU_1871,127.628,-0.342,0.026,0.02,20,0.374,0.032,-1.952,0.063,-0.197,0.046,,,0,6.0,0.3,12.25,1,22.9563,62.16094
CWNU_1872,103.943,-4.732,0.172,0.053,16,0.342,0.049,-3.163,0.097,-2.685,0.115,,,0,6.9,0.3,12.65,1,340.05646,53.23253
CWNU_1873,73.296,1.402,0.075,0.042,16,0.342,0.026,-2.104,0.048,-6.04,0.046,-15.7,6.63,3,9.0,2.5,12.1,1,302.60725,35.97116
CWNU_1874,334.439,-0.839,0.025,0.055,16,0.337,0.034,-1.708,0.112,-2.428,0.043,,,0,6.85,3.8,12.15,1,247.14515,-49.9406
CWNU_1875,107.707,-3.932,0.238,0.067,16,0.395,0.045,-3.153,0.043,-3.097,0.072,,,0,7.5,1.15,11.8,1,345.2045,55.63539
CWNU_1876,162.682,5.024,0.126,0.058,20,0.337,0.03,0.81,0.096,-1.529,0.085,,,0,7.6,1.75,11.95,1,79.79018,46.18362
CWNU_1877,16.856,-0.044,0.064,0.062,20,0.609,0.029,0.04,0.035,-1.912,0.05,,,0,7.2,2.65,11.05,1,275.41346,-14.28808
CWNU_1878,67.697,1.952,0.034,0.105,20,0.413,0.029,-1.934,0.052,-3.964,0.086,,,0,7.4,2.35,11.75,1,298.47949,31.51489
CWNU_1879,251.559,-0.64,0.094,0.04,16,0.288,0.042,-2.757,0.071,2.991,0.051,,,0,8.0,1.4,12.5,1,122.23291,-34.09957
CWNU_1880,83.584,2.247,0.098,0.058,20,0.371,0.022,-2.473,0.095,-2.981,0.075,-24.48,,1,8.0,4,12.15,1,309.47381,44.87688
CWNU_1881,237.443,0.507,0.126,0.146,16,0.648,0.064,-2.142,0.075,0.594,0.084,27.46,,1,8.05,0.6,10.95,1,115.07909,-21.41862
CWNU_1882,100.367,-3.574,0.052,0.053,16,0.241,0.017,-3.679,0.058,-3.455,0.054,,,0,6.9,1.5,12.85,1,334.02429,52.35704
CWNU_1883,83.175,0.648,0.141,0.089,20,0.545,0.028,-3.033,0.075,-5.647,0.087,-22.78,0.02,2,7.85,5.8,11.5,1,310.88972,43.57508
CWNU_1884,16.264,-1.732,0.045,0.048,16,0.438,0.064,0.622,0.026,0.294,0.064,-10.78,,1,8.7,2.35,11.55,1,276.671,-15.60092
CWNU_1885,113.098,0.782,0.077,0.098,20,0.524,0.035,-2.474,0.038,-1.336,0.05,,,0,6.35,1.3,11.5,1,351.51848,62.01288
CWNU_1886,5.41,-13.292,0.089,0.066,16,0.37,0.054,-1.723,0.111,-5.234,0.135,,,0,9.5,0.75,12.65,1,282.83031,-30.33618
CWNU_1887,327.047,-1.924,0.082,0.05,19,0.401,0.032,-3.641,0.054,-3.728,0.074,,,0,8.1,2.3,11.7,1,239.46501,-55.80881
CWNU_1888,122.376,0.364,0.027,0.084,19,0.31,0.018,-2.555,0.079,-0.433,0.089,,,0,6.9,1.55,12.5,1,11.62516,63.23042
CWNU_1889,255.838,-2.14,0.101,0.12,19,0.549,0.036,-2.216,0.07,1.553,0.056,,,0,9.05,2.3,11.2,1,123.58679,-38.49945
CWNU_1890,330.92,-1.166,0.045,0.059,19,0.522,0.031,-2.252,0.077,-3.436,0.034,,,0,7.45,2.5,11.3,1,243.52788,-52.65675
CWNU_1891,307.269,4.251,0.169,0.037,16,0.549,0.067,-3.955,0.052,-1.274,0.038,,,0,7.5,0.7,11.1,1,201.12103,-58.34219
CWNU_1892,260.932,-3.923,0.149,0.142,19,0.618,0.043,-4.588,0.078,4.136,0.026,,,0,7.95,2.1,11.15,1,125.40826,-43.7123
CWNU_1893,45.474,-0.987,0.063,0.07,16,0.435,0.035,0.917,0.055,-1.216,0.064,-11.05,,1,8.55,5.45,11.55,1,289.54113,10.68349
CWNU_1894,135.668,3.077,0.034,0.045,19,0.149,0.021,-0.798,0.072,0.408,0.042,,,0,7.7,3,14.45,1,41.90832,63.03902
CWNU_1895,75.022,3.488,0.056,0.065,21,0.275,0.026,-2.476,0.071,-4.786,0.112,,,0,8.7,1.75,12.4,1,301.5743,38.54976
CWNU_1896,236.597,-5.853,0.022,0.046,19,0.39,0.034,-2.418,0.038,3.977,0.088,43.71,,1,8.6,0.8,12.1,1,108.58264,-23.69509
CWNU_1897,246.671,3.684,0.077,0.048,19,0.388,0.016,-3.736,0.035,2.518,0.088,41.49,15.03,2,8.85,0.4,12.2,1,123.33825,-27.64486
CWNU_1898,330.259,-1.197,0.116,0.052,19,0.557,0.021,-3.12,0.087,-4.606,0.065,-42.42,,1,7.8,2.45,11.15,1,242.76476,-53.13189
CWNU_1899,147.262,0.413,0.03,0.035,19,0.246,0.034,-0.225,0.065,-0.365,0.099,,,0,6.8,4.05,12.95,1,58.06336,54.50946
CWNU_1900,240.908,-2.671,0.03,0.069,19,0.313,0.019,-1.103,0.051,1.072,0.032,56.59,,1,8.8,1.45,12.35,1,113.90438,-25.99493
CWNU_1901,34.657,-2.184,0.162,0.146,16,0.496,0.038,-0.606,0.074,-2.307,0.109,-29.72,,1,8.75,2.55,11.4,1,285.58982,0.53834
CWNU_1902,87.761,2.772,0.034,0.043,16,0.321,0.017,-2.799,0.053,-3.413,0.027,,,0,7.7,3.55,12.3,1,312.64136,48.47879
CWNU_1903,276.091,-0.604,0.044,0.091,25,0.371,0.039,-5.025,0.163,4.069,0.039,17.24,,1,7.65,3.25,12.5,1,144.21743,-53.02201
CWNU_1904,83.788,2.152,0.058,0.023,19,0.379,0.017,-3.132,0.08,-4.469,0.056,,,0,7.05,3.4,12.05,1,309.75508,44.98141
CWNU_1905,354.229,-0.26,0.041,0.037,16,0.416,0.025,0.084,0.117,-0.481,0.048,-40.71,,1,6.65,6.15,12.1,1,263.05173,-33.95609
CWNU_1906,203.398,-6.131,0.21,0.127,19,0.69,0.043,0.789,0.049,-3.024,0.055,,,0,7.6,1,10.65,1,93.01546,5.61635
CWNU_1907,225.813,0.633,0.061,0.06,19,0.38,0.039,-1.417,0.037,0.367,0.04,,,0,8.55,1.65,11.9,1,109.38363,-11.14857
CWNU_1908,315.877,-1.097,0.076,0.095,19,0.282,0.034,-4.878,0.088,-2.64,0.065,-60.5,,1,6.95,3.75,12.45,1,220.52286,-61.15643
CWNU_1909,129.411,-4.774,0.058,0.092,19,0.557,0.025,-0.974,0.074,-1.681,0.081,,,0,7.6,1.9,11.15,1,24.9362,57.4888
CWNU_1910,314.551,-2.959,0.047,0.037,19,0.319,0.031,-6.907,0.043,-4.529,0.052,,,0,7.75,2.2,12.25,1,219.54865,-63.3965
CWNU_1911,84.461,5.017,0.304,0.101,16,0.382,0.042,-2.472,0.025,-5.188,0.093,-46.08,,1,6.85,2.15,11.9,1,307.0043,47.22277
CWNU_1912,279.101,-3.184,0.329,0.04,33,0.386,0.023,-5.398,0.064,4.097,0.08,-0.82,,1,8.1,1.55,11.9,1,145.15572,-56.94833
CWNU_1913,245.922,-3.893,0.141,0.067,16,0.289,0.051,-1.821,0.068,3.544,0.026,,,0,8.95,1.35,12.95,1,115.47445,-30.95957
CWNU_1914,272.457,-6.694,0.083,0.082,19,0.469,0.012,-5.427,0.049,4.615,0.047,,,0,7.9,0.85,11.55,1,132.49598,-54.58349
CWNU_1915,347.368,2.622,0.081,0.204,19,0.776,0.039,1.267,0.059,-0.83,0.097,,,0,7.55,1.5,10.7,1,255.23807,-37.87602
CWNU_1916,95.274,-4.916,0.132,0.083,15,0.456,0.043,-3.061,0.107,-3.184,0.103,-51.59,,1,9.15,1.2,11.8,1,328.84432,48.27243
CWNU_1917,11.669,-1.835,0.015,0.012,15,0.417,0.028,0.606,0.048,-1.079,0.058,,,0,6.7,4.95,12.1,1,274.5056,-19.70566
CWNU_1918,61.133,0.046,0.02,0.028,19,0.261,0.037,-2.588,0.072,-5.105,0.061,,,0,6.4,4.2,13.6,1,296.55531,24.89428
CWNU_1919,37.614,-1.303,0.04,0.052,19,0.333,0.032,-1.027,0.053,-2.753,0.063,,,0,6.75,4.35,12.6,1,286.15928,3.5695
CWNU_1920,347.356,-2.038,0.051,0.061,19,0.388,0.024,-0.468,0.056,-1.126,0.055,,,0,6.2,5.95,12.4,1,260.07714,-40.64907
CWNU_1921,197.172,-1.571,0.099,0.169,19,0.488,0.061,0.431,0.047,-2.411,0.059,,,0,7.5,1.65,11.55,1,94.10201,13.24616
CWNU_1922,344.561,-1.251,0.048,0.032,19,0.454,0.026,-1.005,0.069,-4.145,0.114,-74.11,1.27,6,9.0,3.4,11.6,1,257.04151,-42.45633
CWNU_1923,92.996,0.484,0.167,0.051,15,0.579,0.06,-2.35,0.103,-3.299,0.092,,,0,6.9,0.55,11.35,1,320.6983,50.81172
CWNU_1924,240.817,4.619,0.153,0.107,19,0.611,0.025,-1.369,0.019,0.778,0.051,30.36,,1,8.85,0.2,10.95,1,120.74066,-22.22069
CWNU_1925,243.164,2.328,0.032,0.049,19,0.332,0.029,-2.717,0.031,2.866,0.038,,,0,7.55,0.6,12.35,1,119.95778,-25.4181
CWNU_1926,254.517,5.298,0.045,0.032,19,0.249,0.034,-4.399,0.041,3.592,0.042,74.73,,1,9.0,0.9,12.8,1,130.1065,-33.0989
CWNU_1927,220.19,-2.143,0.072,0.094,19,0.518,0.054,-1.534,0.047,0.376,0.079,,,0,8.8,1.4,11.35,1,104.26304,-7.43564
CWNU_1928,278.816,-0.218,0.074,0.065,19,0.383,0.033,-5.876,0.093,3.462,0.073,,,0,6.95,1.25,12.0,1,148.15353,-54.49251
CWNU_1929,23.855,-0.089,0.161,0.068,19,0.452,0.026,0.344,0.104,-0.474,0.06,-10.46,,1,7.55,3.9,11.5,1,278.77273,-8.11225
CWNU_1930,178.389,-2.02,0.242,0.214,19,0.616,0.039,0.987,0.091,-1.821,0.076,,,0,7.55,2.3,10.95,1,83.46738,29.22614
CWNU_1931,159.389,0.162,0.029,0.014,18,0.418,0.04,1.809,0.095,-1.355,0.057,-10.19,0.3,2,9.1,2.95,11.65,1,71.35292,45.81604
CWNU_1932,356.359,-1.916,0.091,0.119,18,0.393,0.023,0.068,0.052,-0.821,0.065,,,0,6.65,2.7,11.95,1,266.09524,-33.04136
CWNU_1933,277.911,-3.28,0.019,0.019,18,0.274,0.049,-5.146,0.077,4.478,0.051,,,0,8.55,4.85,12.4,1,143.43412,-56.22571
CWNU_1934,343.661,0.014,0.071,0.028,18,0.601,0.037,0.34,0.049,-0.893,0.06,15.3,,1,8.85,3.4,11.25,1,254.9395,-42.40171
CWNU_1935,156.354,-4.49,0.121,0.105,18,0.701,0.058,1.258,0.073,-1.26,0.109,,,0,8.7,1.75,10.6,1,63.58185,44.81657
CWNU_1936,36.969,-1.281,0.068,0.036,18,0.511,0.025,-0.179,0.102,-2.437,0.131,,,0,7.3,3.1,11.35,1,285.84378,3.0064
CWNU_1937,165.271,2.104,0.112,0.086,18,0.439,0.036,2.163,0.062,-2.343,0.06,,,0,8.45,1.4,11.6,1,78.54187,42.38829
CWNU_1938,315.705,-0.035,0.037,0.03,18,0.339,0.021,-2.477,0.052,-1.288,0.049,,,0,6.35,5.8,12.55,1,219.32251,-60.25501
CWNU_1939,353.179,-1.81,0.07,0.078,18,0.764,0.033,1.208,0.09,-2.101,0.051,,,0,7.4,2.5,10.5,1,263.94314,-35.6792
CWNU_1940,315.395,-0.459,0.013,0.03,18,0.283,0.024,-5.148,0.055,-3.502,0.093,,,0,6.65,4.25,12.75,1,219.08414,-60.76698
CWNU_1941,297.161,-0.914,0.098,0.065,18,0.413,0.026,-5.961,0.049,0.322,0.033,,,0,7.5,0.95,11.75,1,179.97208,-63.2067
CWNU_1942,176.548,-3.276,0.231,0.117,21,0.325,0.065,0.892,0.209,-1.706,0.062,-38.37,5.67,2,9.05,1.3,12.35,1,81.09461,30.06713
CWNU_1943,236.898,-1.226,0.111,0.132,18,0.319,0.056,-1.97,0.089,1.579,0.034,,,0,7.25,1.85,12.25,1,113.1661,-21.78859
CWNU_1944,268.82,-7.36,0.076,0.082,89,0.272,0.062,-4.629,0.083,6.577,0.081,37.61,0.81,6,10.1,0 1.30,13.4,0 1,127.94844,-52.11099
CWNU_1945,355.809,8.537,0.392,0.3,68,0.502,0.106,-2.654,0.278,-3.762,0.148,-7.26,12.87,5,9.2,1.4,11.95,1,255.71537,-27.61258
CWNU_1946,178.603,-3.356,0.311,0.494,41,0.244,0.06,0.432,0.227,-0.275,0.181,35.03,14.71,3,9.4,1.55,12.25,1,82.32425,28.31694
CWNU_1947,7.197,-14.92,0.195,0.185,28,0.53,0.153,-1.207,0.14,-2.867,0.208,-24.65,,1,9.5,0.5,11.85,1,285.34793,-29.39409
CWNU_1948,355.898,7.889,0.202,0.144,26,0.404,0.072,-0.755,0.161,-3.018,0.137,,,0,9.25,2,12.5,1,256.36247,-27.92854
CWNU_1949,277.383,7.444,0.297,0.249,38,0.271,0.129,-5.425,0.09,3.563,0.073,60.95,43.76,2,9.5,0.5,12.95,1,153.59983,-47.48661
CWNU_1950,355.367,8.467,0.087,0.059,25,0.451,0.073,-2.658,0.146,-2.354,0.112,35.68,2.89,2,9.45,1.05,12.1,1,255.4821,-28.00427
CWNU_1951,309.062,14.984,0.055,0.055,24,0.507,0.08,-3.607,0.268,-4.82,0.082,,,0,9.45,0.5,12.4,1,201.63712,-47.46941
CWNU_1952,7.37,-14.703,0.265,0.298,22,0.377,0.094,-0.982,0.165,-3.625,0.171,-17.57,6.07,3,9.65,0.55,11.85,1,285.19437,-29.15509
CWNU_1953,216.731,-4.288,0.313,0.206,24,0.261,0.041,-0.258,0.144,0.521,0.136,72.22,,1,8.9,1.1,13.2,1,100.76345,-5.33032
CWNU_1954,335.928,-0.426,0.066,0.035,55,0.334,0.086,-3.327,0.067,-3.741,0.08,-69.14,1.75,8,8.55,5.1,12.05,1,248.24963,-48.57389
CWNU_1955,268.606,-3.263,0.27,0.137,52,0.287,0.061,-2.773,0.108,3.472,0.088,-1.09,6.15,3,9.25,2.6,13.1,1,132.87958,-49.44246
CWNU_1956,207.543,-4.058,0.115,0.285,53,0.373,0.056,-0.189,0.118,0.025,0.123,30.17,38.16,2,8.9,1.85,12.6,1,96.78414,2.92944
CWNU_1957,253.116,0.543,0.117,0.16,15,0.268,0.033,-2.766,0.072,2.888,0.039,,,0,7.25,1.25,12.55,1,124.47096,-34.7442
CWNU_1958,331.711,-0.963,0.181,0.04,15,0.319,0.035,-3.7,0.05,-4.347,0.02,,,0,6.65,1.8,13.0,1,244.23198,-51.96294
CWNU_1959,85.697,-2.672,0.057,0.037,15,0.402,0.024,-1.239,0.041,-2.574,0.084,-23.39,,1,8.3,2.4,11.8,1,316.62696,43.35735
CWNU_1960,138.78,-3.277,0.122,0.051,18,0.42,0.049,0.106,0.091,-1.744,0.1,,,0,7.3,2.8,11.85,1,42.01079,55.96475
CWNU_1961,307.76,-0.459,0.022,0.031,18,0.352,0.028,-5.751,0.034,-2.08,0.045,,,0,8.5,2.65,12.0,1,203.51743,-62.93042
CWNU_1962,224.839,0.131,0.048,0.063,18,0.332,0.038,-0.563,0.07,0.213,0.057,58.64,,1,8.8,1.5,12.5,1,108.46961,-10.5203
CWNU_1963,241.312,-5.062,0.163,0.085,15,0.362,0.036,-1.523,0.115,2.975,0.079,,,0,9.05,1.1,12.5,1,111.76761,-27.49111
CWNU_1964,22.425,-3.457,0.081,0.051,18,0.505,0.038,0.667,0.049,-1.75,0.071,,,0,7.4,1.9,11.25,1,281.14753,-10.92322
CWNU_1965,98.889,-1.619,0.028,0.031,18,0.385,0.014,-4.113,0.038,-3.888,0.06,-56.61,,1,7.4,2.8,11.9,1,330.16337,53.08866
CWNU_1966,213.107,1.394,0.036,0.043,34,0.258,0.053,-0.903,0.067,-0.031,0.06,64.41,,1,8.9,1.55,12.8,1,104.17998,0.47981
CWNU_1967,66.496,-1.249,0.036,0.024,15,0.438,0.019,-2.334,0.03,-5.359,0.032,,,0,6.45,3.9,11.9,1,300.90663,28.81551
CWNU_1968,17.713,-1.266,0.049,0.039,18,0.49,0.034,-0.562,0.033,-0.783,0.031,-24.47,,1,8.6,2.65,11.45,1,276.94096,-14.10185
CWNU_1969,213.843,0.616,0.039,0.046,18,0.243,0.023,-0.597,0.071,0.384,0.117,,,0,7.5,1.8,12.75,1,103.82319,-0.5299
CWNU_1970,300.567,1.927,0.03,0.05,18,0.313,0.013,-5.375,0.066,-0.118,0.042,,,0,7.25,1.5,12.35,1,188.00183,-60.8555
CWNU_1971,186.259,-0.241,0.116,0.032,18,0.365,0.02,0.167,0.071,-3.072,0.1,,,0,8.15,2.9,12.0,1,89.7297,23.42768
CWNU_1972,243.715,4.772,0.071,0.06,18,0.483,0.037,-1.059,0.056,1.41,0.084,,,0,8.55,0.35,11.5,1,122.56289,-24.58065
CWNU_1973,220.137,-2.95,0.059,0.023,18,0.206,0.048,-0.768,0.087,1.369,0.113,,,0,6.85,2.35,14.15,1,103.51358,-7.75529
CWNU_1974,248.825,-6.544,0.102,0.095,15,0.442,0.056,-3.655,0.072,3.704,0.135,,,0,7.3,1.75,11.75,1,114.38792,-34.77425
CWNU_1975,70.021,1.207,0.044,0.029,25,0.255,0.033,-2.517,0.072,-4.785,0.077,-5.39,,1,8.25,3.4,12.6,1,300.66725,33.10661
CWNU_1976,73.637,1.127,0.037,0.018,18,0.253,0.024,-2.976,0.07,-4.188,0.074,-19.49,0.91,2,8.65,2.8,12.7,1,303.12276,36.10564
CWNU_1977,299.743,1.014,0.158,0.08,15,0.327,0.035,-6.863,0.083,-0.408,0.089,-15.68,10.58,2,8.8,1.65,12.15,1,186.12408,-61.69082
CWNU_1978,207.05,0.89,0.08,0.098,18,0.429,0.034,-0.868,0.075,-0.633,0.052,,,0,7.45,1.3,12.0,1,100.965,5.63993
CWNU_1979,75.767,1.396,0.015,0.018,18,0.262,0.028,-2.823,0.047,-4.967,0.041,,,0,6.95,2.75,12.65,1,304.32365,38.02634
CWNU_1980,19.018,-4.666,0.056,0.125,18,0.587,0.029,0.929,0.093,-0.363,0.055,-32.99,,1,8.65,2.2,11.0,1,280.67598,-14.50081
CWNU_1981,309.288,0.721,0.072,0.027,15,0.338,0.027,-4.764,0.101,-1.926,0.079,,,0,6.4,1.15,12.2,1,206.26836,-61.48708
CWNU_1982,100.205,-0.773,0.047,0.015,18,0.184,0.052,-2.747,0.105,-2.139,0.062,,,0,6.35,3.1,14.45,1,331.09178,54.55376
CWNU_1983,265.231,-0.013,0.03,0.054,18,0.357,0.019,-3.637,0.057,3.516,0.039,,,0,6.1,1,12.55,1,133.38412,-44.77094
CWNU_1984,300.49,-1.83,0.076,0.091,15,0.449,0.019,-9.504,0.027,-0.095,0.035,-26.51,2.4,2,8.9,1.9,11.65,1,187.16307,-64.59366
CWNU_1985,73.384,5.438,0.115,0.021,15,0.27,0.054,-2.185,0.102,-4.453,0.088,,,0,9.4,0.7,13.2,1,298.36603,38.1738
CWNU_1986,196.505,-6.807,0.188,0.102,15,0.401,0.047,1.276,0.086,-1.638,0.1,16.8,,1,9.7,0.45,11.7,1,89.0828,11.29508
CWNU_1987,100.643,5.989,0.146,0.061,18,0.596,0.041,-2.961,0.056,-3.598,0.068,-37.9,0.09,3,8.9,1.95,11.0,1,323.75992,60.06275
CWNU_1988,307.128,-0.7,0.013,0.018,18,0.291,0.03,-8.596,0.028,-1.809,0.044,-45.47,6.72,2,9.1,2.25,12.45,1,202.21988,-63.2663
CWNU_1989,98.501,2.55,0.216,0.105,15,0.42,0.024,-2.644,0.125,-2.827,0.065,,,0,7.45,2.75,11.7,1,325.09699,56.07655
CWNU_1990,74.384,0.11,0.209,0.1,15,0.625,0.042,-0.646,0.039,-3.217,0.09,,,0,6.5,1.2,11.2,1,304.68367,36.15989
CWNU_1991,188.211,-3.812,0.09,0.05,18,0.617,0.054,0.412,0.119,-0.791,0.066,,,0,6.95,2.15,10.85,1,87.47184,19.94106
CWNU_1992,61.163,-3.399,0.047,0.037,15,0.382,0.027,-2.094,0.035,-6.846,0.06,,,0,7.75,2.55,11.9,1,299.81128,23.15467
CWNU_1993,93.068,7.36,0.092,0.151,18,0.755,0.033,-1.417,0.109,-3.976,0.084,-8.73,,1,8.35,1.9,10.5,1,312.25081,55.47318
CWNU_1994,20.715,-1.616,0.048,0.044,18,0.506,0.021,0.334,0.054,-0.1,0.073,,,0,6.65,1.3,11.3,1,278.68213,-11.60232
CWNU_1995,15.746,-1.979,0.073,0.075,18,0.533,0.033,-0.888,0.064,-1.549,0.053,,,0,6.3,0.25,11.15,1,276.64797,-16.17413
CWNU_1996,136.675,-3.167,0.168,0.038,15,0.376,0.014,-2.248,0.032,-0.085,0.088,,,0,8.2,2,11.85,1,38.62576,56.92917
CWNU_1997,110.104,-1.317,0.046,0.04,18,0.271,0.035,-3.154,0.043,-1.987,0.06,,,0,6.75,3.95,12.75,1,347.33946,58.98868
CWNU_1998,356.677,-3.064,0.082,0.059,18,0.654,0.056,0.02,0.068,-2.017,0.08,,,0,8.3,2.25,10.85,1,267.46595,-33.36295
CWNU_1999,206.308,-3.499,0.098,0.085,18,0.427,0.029,0.358,0.071,-2.243,0.083,,,0,8.55,1.75,11.7,1,96.71037,4.28061
CWNU_2000,97.033,0.794,0.171,0.101,15,0.741,0.047,-2.485,0.044,-2.873,0.103,,,0,7.6,1.55,10.55,1,325.18887,53.78881
CWNU_2001,102.917,2.242,0.021,0.055,15,0.448,0.034,-4.519,0.064,-3.46,0.083,-49.38,,1,8.6,4.3,11.5,1,331.85012,58.58716
CWNU_2002,263.305,1.849,0.046,0.05,17,0.345,0.015,-5.744,0.076,4.867,0.099,,,0,8.95,3.55,12.5,1,133.64219,-42.09883
CWNU_2003,87.909,1.943,0.03,0.012,17,0.281,0.013,-2.458,0.069,-3.238,0.039,,,0,6.0,2.1,13.0,1,313.74098,48.06235
CWNU_2004,124.104,0.289,0.046,0.12,31,0.298,0.085,-1.483,0.049,-0.119,0.123,-30.06,,1,8.6,2.3,12.3,1,15.45408,63.13713
CWNU_2005,62.245,-4.164,0.086,0.072,17,0.534,0.036,-2.251,0.073,-4.966,0.079,-11.05,,1,6.55,0.95,11.65,1,301.13954,23.6696
CWNU_2006,233.052,1.418,0.118,0.097,17,0.606,0.023,-3.251,0.063,0.986,0.052,,,0,7.7,0.8,11.0,1,113.64565,-17.14364
CWNU_2007,102.354,0.054,0.013,0.034,17,0.344,0.027,-2.852,0.052,-2.342,0.044,,,0,7.05,3.3,12.4,1,333.33775,56.47364
