DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
11,HE2134,327.74054,52.79843,97.561,-0.946,0.331,-4.085,-3.905,12.15,2.9,8.4,nan
11,HE2135,195.76326,-57.55347,304.496,5.283,0.456,-4.214,-0.277,11.55,1.1,7.6,nan
11,HE2136,80.69933,23.92118,181.466,-7.006,0.764,0.756,-5.781,10.65,2.35,8.8,nan
11,HE2137,198.7032,-50.30038,306.75,12.398,0.311,-7.065,-1.33,13.15,1.85,8.65,nan
11,HE2138,154.38687,-55.52914,282.311,1.057,0.485,-8.33,3.835,11.45,1.35,8.65,nan
11,HE2139,87.11342,25.14436,183.57,-1.426,0.413,0.183,-1.794,12.05,1.15,7.1,nan
11,HE2140,176.53604,-61.98938,295.347,-0.083,0.401,-7.365,1.129,11.85,1,7.4,nan
11,HE2141,353.06559,58.18159,112.632,-3.098,0.343,-2.815,-2.06,12.2,2.65,8.8,nan
11,HE2142,90.35341,27.6321,182.888,2.335,0.252,0.843,-0.119,12.8,1.35,8.1,nan
11,HE2143,280.12582,-24.19146,10.05,-8.519,0.235,-2.442,-4.333,14.15,3.45,8.2,nan
11,HE2144,311.77036,47.22663,86.419,2.437,0.287,-3.064,-4.212,12.7,3.9,6.8,nan
11,HE2145,83.67717,36.38309,172.47,2.009,0.622,1.261,-3.137,11.2,3,6.95,nan
11,HE2146,264.13804,-25.96159,1.462,3.28,0.656,1.872,-0.361,10.9,4.2,7.8,nan
11,HE2147,107.32594,-4.84835,219.285,1.749,0.679,-1.103,0.358,10.85,0.35,8.75,nan
11,HE2148,273.21014,-19.03087,11.68,-0.439,0.407,0.258,-1.129,11.8,1.55,8.95,nan
11,HE2149,325.29081,55.04051,97.901,1.698,0.381,-5.686,-5.151,11.85,3.7,9.15,nan
11,HE2150,327.28374,49.97108,95.548,-2.953,0.376,-2.939,-2.525,11.95,1.55,7.45,nan
11,HE2151,341.9063,55.55281,105.991,-3.193,0.25,-2.581,-2.92,12.75,1.55,8.85,nan
11,HE2152,89.71222,2.53946,204.567,-10.488,0.702,0.762,-2.375,10.9,2.45,8.95,nan
11,HE2153,261.69463,-48.74465,341.268,-7.522,0.463,0.005,-1.635,11.5,0.4,9.65,nan
11,HE2154,111.93396,-24.60941,238.835,-3.57,0.398,-2.617,2.962,11.75,2.65,7.1,nan
11,HE2155,344.06486,58.5378,108.369,-1.039,0.306,-3.506,-2.29,12.25,2.6,7.05,nan
11,HE2156,93.56902,22.49771,188.795,2.392,0.342,-0.21,-1.146,12.45,2.2,8.9,nan
11,HE2157,91.95507,21.03685,189.354,0.375,0.547,1.42,-2.435,11.4,1.4,6.95,nan
11,HE2158,92.28308,22.84506,187.92,1.518,0.296,0.242,-0.269,13.7,3.15,6.8,nan
11,HE2159,340.40494,60.79955,107.747,1.814,0.371,-3.871,-2.599,12.0,3.55,8.4,nan
11,HE2160,307.11715,48.90135,85.88,5.927,0.14,-2.549,-3.823,13.65,2.35,8.85,nan
11,HE2161,55.8336,60.71911,142.471,4.545,0.243,-0.181,0.095,13.2,3.3,7.55,nan
11,HE2162,116.3709,-25.92261,241.939,-0.706,0.245,-2.361,2.974,12.75,0.45,8.85,nan
11,HE2163,264.96418,-33.8051,355.212,-1.516,0.524,-0.679,-2.554,11.15,1.75,6.45,nan
11,HE2164,269.43025,-23.5775,5.992,0.404,0.229,-0.88,-2.144,12.65,6.85,8.0,nan
11,HE2165,126.72744,-48.70755,265.572,-6.025,0.543,-4.155,7.378,11.25,0.95,8.55,nan
11,HE2166,301.90671,29.99247,67.957,-1.353,0.383,-2.65,-5.138,12.25,3.45,6.75,nan
11,HE2167,296.33505,23.43527,59.77,-0.512,0.143,-3.077,-5.243,13.6,6.2,6.1,nan
11,HE2168,70.21746,42.10393,161.654,-2.891,0.441,1.088,-1.939,11.75,1.85,7.5,nan
11,HE2169,345.20713,58.36866,108.84,-1.444,0.48,-3.24,-2.79,11.5,1.4,8.35,nan
11,HE2170,133.83021,-40.88217,262.465,2.741,0.7,-3.912,3.642,10.6,1.85,8.85,nan
11,HE2171,87.78513,33.06973,177.066,3.144,0.409,-0.195,-1.381,12.25,0.1,6.75,nan
11,HE2172,308.30726,49.25851,86.629,5.503,0.641,-2.098,-5.421,10.9,1.55,8.65,nan
11,HE2173,317.64553,42.53994,85.599,-3.774,0.529,-3.98,-5.722,11.25,1.65,7.9,nan
11,HE2174,118.81965,-24.36454,241.726,1.995,0.584,-1.523,1.075,11.3,0.95,7.7,nan
11,HE2175,72.39647,44.24941,161.061,-0.288,0.439,0.977,-2.252,11.55,1.4,7.55,nan
11,HE2176,303.99304,44.12551,80.703,4.999,0.497,-2.884,-5.805,11.55,1.05,6.0,nan
11,HE2177,149.09941,-53.31376,278.521,1.052,0.332,-6.175,4.107,12.15,1.75,6.7,nan
11,HE2178,101.72414,4.64557,208.28,1.109,0.206,-0.306,0.156,13.9,2.25,6.9,nan
11,HE2179,203.12843,-45.37613,310.452,16.895,0.411,-7.875,0.515,12.45,0.65,9.35,nan
11,HE2180,83.11745,30.565,177.1,-1.546,0.777,-1.264,-4.225,10.65,2,8.4,nan
11,HE2181,98.53705,2.07285,209.112,-2.897,0.637,-1.504,0.737,11.1,0.9,6.6,nan
11,HE2182,120.4346,-32.59565,249.484,-1.102,0.255,-2.418,2.42,12.65,2.25,8.55,nan
11,HE2183,343.79679,58.70499,108.315,-0.828,0.248,-3.706,-1.276,13.3,3.25,9.15,nan
11,HE2184,296.99475,18.95532,56.202,-3.293,0.412,-0.978,-4.57,11.7,1.25,7.5,nan
11,HE2185,145.47985,-59.24999,280.749,-4.804,0.359,-5.042,3.813,12.05,0.85,8.65,nan
11,HE2186,321.49606,47.92512,91.349,-1.943,0.373,-2.566,-3.779,12.3,0.45,6.45,nan
11,HE2187,243.72667,-52.09252,331.397,-0.841,0.34,-2.999,-3.575,12.85,2.55,9.3,nan
11,HE2188,272.78894,-19.41723,11.15,-0.276,0.533,0.708,-1.717,11.15,2.35,7.6,nan
11,HE2189,270.91149,-21.71537,8.287,0.141,0.29,-0.718,-1.524,12.2,7.4,6.15,nan
11,HE2190,114.95913,-22.32764,238.179,-0.038,0.299,-1.388,2.621,12.35,1.15,8.35,nan
11,HE2191,254.34167,-42.51434,343.299,0.29,0.486,-0.83,-3.066,11.8,4.7,7.0,nan
11,HE2192,218.78948,-61.74977,314.88,-1.308,0.476,-6.569,-2.728,11.5,1.55,9.05,nan
11,HE2193,232.22286,-56.57232,323.382,-0.086,0.312,-2.814,-2.639,12.1,8.2,7.9,nan
11,HE2194,102.31483,-13.26199,224.541,-6.479,0.277,-0.387,1.942,13.4,1.05,9.25,nan
11,HE2195,72.79462,48.6686,157.837,2.748,0.274,0.365,-0.669,13.0,1.7,7.15,nan
11,HE2196,188.95435,-62.10736,301.106,0.709,0.345,-5.931,-0.327,12.65,3.65,6.9,nan
11,HE2197,114.40341,-20.78571,236.582,0.269,0.275,-1.13,2.835,12.6,1.9,9.05,nan
11,HE2198,125.7466,-32.45895,251.834,2.713,0.249,-2.732,3.655,12.9,0.45,8.8,nan
11,HE2199,12.12236,62.80082,122.595,-0.069,0.332,-1.607,-0.984,12.25,2.5,8.55,nan
11,HE2200,256.42307,-29.75083,354.454,6.761,0.484,-2.199,-1.968,12.0,1.3,9.5,nan
11,HE2201,67.68915,54.03105,151.698,3.896,0.319,0.219,-0.815,12.9,1.1,6.3,nan
11,HE2202,280.1336,-13.3821,19.779,-3.69,0.534,-0.23,0.795,11.2,3,7.4,nan
11,HE2203,347.78363,61.0889,111.108,0.541,0.331,-4.581,-2.681,12.15,3.8,7.1,nan
11,HE2204,341.30074,60.75349,108.111,1.567,0.54,-4.162,-2.22,11.15,3.6,7.15,nan
11,HE2205,118.3778,-18.34712,236.341,4.731,0.318,-2.406,2.414,12.35,0.55,8.55,nan
11,HE2206,75.03057,34.38933,170.024,-4.894,0.241,0.355,-1.028,13.15,2.85,7.0,nan
11,HE2207,331.42842,56.2593,101.367,0.49,0.229,-3.864,-3.395,12.7,3.7,8.9,nan
11,HE2208,357.09254,56.82808,114.349,-4.989,0.456,-1.94,-1.83,11.75,1.25,7.5,nan
11,HE2209,258.72417,-42.08902,345.593,-2.039,0.497,-0.095,-1.141,11.25,3.7,8.15,nan
11,HE2210,267.06785,-32.98683,356.829,-2.585,0.406,0.626,-0.569,11.85,3.85,9.35,nan
11,HE2211,108.9195,-19.56499,233.059,-3.679,0.348,-2.587,1.525,12.3,2,7.35,nan
11,HE2212,107.9157,-8.2603,222.583,0.694,0.354,-1.172,1.653,12.0,0.7,9.05,nan
11,HE2213,270.78302,-23.2542,6.889,-0.513,0.455,0.012,-1.184,11.85,4.3,8.2,nan
11,HE2214,78.79851,37.5797,169.291,-0.543,0.31,-0.152,-1.737,12.35,1.8,8.65,nan
11,HE2215,346.07151,57.36487,108.851,-2.548,0.395,-2.929,-1.842,11.65,1.45,9.05,nan
11,HE2216,134.74601,-54.93712,273.565,-5.921,0.355,-3.776,3.826,12.05,0.9,8.9,nan
11,HE2217,116.59722,-25.65411,241.809,-0.395,0.442,-2.156,2.276,11.6,0.8,8.65,nan
11,HE2218,86.13326,33.77087,175.753,2.324,0.315,0.338,-1.74,12.65,1.9,8.9,nan
11,HE2219,158.98907,-55.54357,284.535,2.413,0.373,-7.245,3.54,12.5,1.6,8.95,nan
11,HE2220,87.20837,19.1822,188.738,-4.413,0.312,0.404,-0.412,13.0,1.8,9.25,nan
11,HE2221,280.14915,-6.92859,25.533,-0.758,0.347,0.183,-1.514,12.05,4.65,8.3,nan
11,HE2222,108.45666,-3.37688,218.498,3.428,0.271,-0.966,0.479,13.25,0.65,8.8,nan
11,HE2223,203.11552,-62.28988,307.681,0.203,0.263,-6.333,-1.234,12.9,4.3,6.6,nan
11,HE2224,301.17551,38.80406,75.071,3.887,0.281,-2.609,-4.879,13.25,2,8.9,nan
11,HE2225,99.14413,14.4009,198.432,3.299,0.325,-0.394,-0.806,12.3,1.3,8.7,nan
11,HE2226,142.57538,-50.08856,273.355,0.866,0.361,-4.951,4.826,12.0,1.65,6.6,nan
11,HE2227,231.1789,-59.27652,321.412,-2.02,0.304,-3.753,-3.529,12.25,2.95,7.1,nan
11,HE2228,287.15684,5.34897,39.652,-1.369,0.377,-1.327,-3.124,12.6,5.45,7.75,nan
11,HE2229,190.60834,-60.36627,301.818,2.486,0.442,-5.899,0.202,12.15,1.85,9.2,nan
11,HE2230,107.80049,-23.10762,235.743,-6.226,0.205,-0.622,1.541,13.95,0.25,9.25,nan
11,HE2231,254.47682,-44.04176,342.165,-0.738,0.414,-0.57,-1.811,12.15,3.55,9.0,nan
11,HE2232,163.53169,-59.20746,288.41,0.316,0.217,-7.206,3.062,12.9,2.35,8.15,nan
11,HE2233,64.04414,53.38927,150.638,1.91,0.565,1.353,-1.16,11.05,2.1,8.65,nan
11,HE2234,303.84962,43.85567,80.42,4.936,0.786,-0.31,-1.6,10.4,1.65,7.85,nan
11,HE2235,68.60202,47.96398,156.535,0.184,0.386,0.619,-2.592,12.1,3.1,8.9,nan
11,HE2236,92.71827,14.42435,195.494,-2.188,0.345,0.645,-1.872,12.8,2.7,8.55,nan
11,HE2237,207.05315,-62.46818,309.44,-0.316,0.483,-2.588,-2.163,11.5,1.7,7.35,nan
11,HE2238,29.9108,59.30598,131.548,-2.42,0.453,-3.359,-0.209,11.55,1.8,9.2,nan
11,HE2239,43.42701,61.69501,136.896,2.184,0.382,-0.009,-0.383,11.85,2.25,8.35,nan
11,HE2240,294.48791,22.97131,58.526,0.733,0.403,-3.55,-6.45,11.65,3.1,8.3,nan
11,HE2241,220.10143,-61.76137,315.445,-1.566,0.482,-4.666,-3.096,11.55,2.25,7.5,nan
11,HE2242,190.38657,-63.66368,301.835,-0.813,0.18,-6.689,-0.234,14.3,5.05,7.35,nan
11,HE2243,299.13531,31.52769,67.997,1.48,0.235,-2.672,-5.037,12.65,2.7,7.15,nan
11,HE2244,89.27563,19.63078,189.338,-2.504,0.516,-0.144,-1.471,11.4,1.45,8.55,nan
11,HE2245,195.55441,-59.82536,304.288,3.018,0.515,-5.236,-0.162,11.4,1.75,8.05,nan
11,HE2246,261.78445,-35.91388,352.023,-0.474,0.778,0.114,-0.87,10.45,2.55,8.45,nan
11,HE2247,296.62441,19.36264,56.379,-2.786,0.737,-1.957,-1.787,10.6,1.45,7.5,nan
11,HE2248,233.70997,-58.53834,322.908,-2.154,0.311,-3.394,-3.513,12.85,3.9,6.65,nan
11,HE2249,227.55512,-56.04444,321.479,1.747,0.559,-3.474,-3.088,11.05,3.4,8.45,nan
11,HE2250,102.93057,-11.06,222.832,-4.956,0.778,-0.82,1.298,10.4,1.2,7.7,nan
11,HE2251,325.29375,48.61586,93.679,-3.146,0.52,-2.653,-2.466,11.3,2.1,8.65,nan
11,HE2252,261.36231,-36.80497,351.094,-0.69,0.405,-0.578,-3.787,12.05,3.25,6.35,nan
11,HE2253,307.97286,44.65219,82.766,2.967,0.447,-3.524,-5.813,11.65,2.4,6.5,nan
11,HE2254,305.85718,38.80298,77.088,0.846,0.684,-0.121,-3.283,10.75,3.2,7.2,nan
11,HE2255,76.41931,55.75665,153.591,8.856,0.275,-0.788,-1.179,12.5,1.9,8.95,nan
11,HE2256,331.30982,54.23883,100.121,-1.102,0.44,-4.654,-4.598,12.0,2.7,8.6,nan
11,HE2257,123.98188,-47.39244,263.44,-6.805,0.718,-4.694,5.007,10.6,0.9,7.75,nan
11,HE2258,295.05327,23.74045,59.451,0.659,0.255,-2.36,-5.641,12.55,3.9,7.35,nan
11,HE2259,111.02067,-18.34919,232.913,-1.354,0.316,-2.387,2.97,12.4,1,8.75,nan
11,HE2260,132.85919,-47.29639,266.94,-1.908,0.456,-4.47,5.419,11.55,1.65,7.4,nan
11,HE2261,174.57365,-61.19689,294.237,0.434,0.214,-7.078,1.702,13.05,2.85,8.35,nan
11,HE2262,349.43387,61.62416,112.04,0.75,0.35,-4.347,-1.713,12.05,3.45,8.6,nan
11,HE2263,225.07096,-58.80297,318.96,0.0,0.319,-3.182,-2.435,12.3,7.5,8.0,nan
11,HE2264,173.73658,-62.36138,294.19,-0.795,0.427,-7.551,0.173,11.75,1.6,8.3,nan
11,HE2265,167.72636,-57.91483,289.882,2.387,0.295,-6.413,2.127,12.3,0.75,8.9,nan
11,HE2266,247.06185,-51.13407,333.54,-1.626,0.348,-0.816,-2.447,12.0,3.9,8.0,nan
11,HE2267,100.25706,2.90792,209.157,-0.987,0.334,-0.302,-0.444,12.9,3.2,6.8,nan
11,HE2268,133.16427,-47.80197,267.461,-2.072,0.218,-3.612,3.496,12.95,2.6,8.7,nan
11,HE2269,185.15197,-61.69225,299.285,0.961,0.301,-5.823,-0.068,12.25,1.8,7.4,nan
11,HE2270,324.8694,51.7911,95.57,-0.58,0.44,-2.819,-2.632,11.6,1.65,8.45,nan
11,HE2271,114.95865,-22.34513,238.194,-0.047,0.254,-2.152,3.045,13.45,2.25,8.15,nan
11,HE2272,116.14989,-22.31437,238.714,0.925,0.305,-2.578,3.448,12.85,1.2,8.45,nan
11,HE2273,345.56778,58.18866,108.939,-1.686,0.58,-6.778,-3.4,11.05,1.7,9.05,nan
11,HE2274,263.52338,-34.52891,353.961,-0.899,0.401,-0.239,-1.077,11.65,4.95,7.9,nan
11,HE2275,158.148,-58.62036,285.683,-0.478,0.204,-5.474,2.554,13.6,4,6.65,nan
11,HE2276,222.40512,-59.73411,317.323,-0.206,0.42,-4.144,-2.668,11.7,2.5,6.5,nan
11,HE2277,279.90699,-8.42336,24.094,-1.229,0.331,-0.27,-2.989,12.05,3.7,8.65,nan
11,HE2278,297.78626,25.21948,61.978,-0.751,0.377,-1.968,-5.911,12.3,6.05,6.15,nan
11,HE2279,269.25712,-25.88427,3.917,-0.616,0.374,-0.124,-0.986,11.8,3.55,8.2,nan
11,HE2280,170.12394,-61.16667,292.19,-0.206,0.232,-7.05,2.276,13.65,3.7,6.6,nan
11,HE2281,114.95065,-24.24054,239.84,-0.987,0.302,-2.143,2.241,12.3,1.1,8.5,nan
11,HE2282,314.59473,46.84406,87.357,0.713,0.353,-3.827,-4.545,12.6,1.5,6.5,nan
11,HE2283,297.4454,24.56709,61.259,-0.817,0.36,-2.112,-4.581,11.85,5.25,7.75,nan
11,HE2284,109.45887,-9.74027,224.602,1.356,0.352,-2.205,2.05,12.0,1,7.5,nan
11,HE2285,229.75982,-60.02437,320.403,-2.258,0.314,-3.8,-3.001,12.2,3.05,7.9,nan
11,HE2286,109.70144,-8.427,223.552,2.181,0.227,-1.017,0.407,13.15,1.05,8.9,nan
11,HE2287,83.23365,38.63044,170.389,2.932,0.511,-0.014,-2.117,11.25,1.75,8.55,nan
11,HE2288,271.74876,-18.24926,11.695,1.151,0.531,0.401,-0.456,11.2,4.2,8.05,nan
11,HE2289,119.00109,-26.56712,243.696,0.995,0.234,-2.212,2.452,12.75,1.75,8.9,nan
11,HE2290,302.3737,37.27266,74.286,2.268,0.74,-0.246,-4.237,10.6,0.8,7.05,nan
11,HE2291,232.39514,-58.64076,322.288,-1.844,0.324,-3.572,-3.565,12.7,4.55,6.65,nan
11,HE2292,190.67965,-61.92238,301.906,0.932,0.311,-5.988,-0.66,12.05,3.85,8.95,nan
11,HE2293,103.88439,-3.8079,216.788,-0.825,0.369,-1.108,2.358,12.05,2.05,8.35,nan
11,HE2294,129.60087,-44.77567,263.558,-2.114,0.454,-5.746,5.101,11.5,1.6,7.5,nan
11,HE2295,195.16787,-64.32982,303.932,-1.476,0.329,-5.956,-0.511,12.15,2.95,8.65,nan
11,HE2296,257.13007,-36.51546,349.365,2.246,0.58,-0.983,-2.798,11.35,2.7,7.0,nan
11,HE2297,285.67378,-2.20892,32.247,-3.511,0.5,-0.506,-2.963,11.25,2.45,7.5,nan
11,HE2298,316.86455,50.13104,90.814,1.771,0.509,-3.16,-4.177,11.55,4.5,7.1,nan
11,HE2299,183.5377,-59.49539,298.209,3.034,0.31,-5.188,0.936,12.35,1.7,8.6,nan
11,HE2300,154.59988,-59.81582,284.775,-2.453,0.238,-5.047,2.863,12.7,1.9,9.3,nan
11,HE2301,115.23871,-18.92665,235.349,1.867,0.304,-1.564,2.31,12.75,1.6,7.8,nan
11,HE2302,120.51571,-24.93992,243.023,3.009,0.326,-3.107,3.021,12.2,0.4,8.65,nan
11,HE2303,246.89733,-50.87948,333.652,-1.375,0.346,-2.109,-3.433,11.95,4.1,8.3,nan
11,HE2304,153.55383,-58.39333,283.535,-1.572,0.277,-7.014,3.772,12.65,2.45,7.85,nan
11,HE2305,245.17966,-49.72174,333.707,0.219,0.234,-2.889,-3.339,12.65,7.4,7.4,nan
11,HE2306,106.72838,-10.99818,224.473,-1.607,0.36,-1.036,1.429,12.0,1.25,8.8,nan
11,HE2307,78.09009,38.43722,168.269,-0.493,0.32,-0.24,-1.551,12.2,1.5,8.8,nan
11,HE2308,94.30868,21.0359,190.409,2.302,0.446,0.384,-2.121,11.5,1.9,7.45,nan
11,HE2309,27.81266,58.37607,130.723,-3.588,0.328,-0.746,-0.589,12.05,1.35,7.5,nan
11,HE2310,280.41122,-6.46652,26.063,-0.778,0.257,-1.207,-3.658,13.25,3.85,6.65,nan
11,HE2311,127.16264,-44.17753,262.041,-3.157,0.799,-5.315,4.971,10.45,1.05,7.4,nan
11,HE2312,118.51647,-27.37234,244.162,0.209,0.332,-2.888,2.863,12.35,1.35,8.7,nan
11,HE2313,179.2718,-62.04978,296.61,0.153,0.275,-6.933,0.79,12.5,1.9,7.05,nan
11,HE2314,273.37652,-21.3645,9.706,-1.694,0.542,0.721,-0.183,11.15,2.45,7.55,nan
11,HE2315,137.82426,-47.05465,268.988,0.785,0.672,-5.042,3.564,10.75,2.85,7.4,nan
11,HE2316,122.81421,-34.4216,252.091,-0.413,0.231,-2.095,3.082,13.1,1.35,7.9,nan
11,HE2317,117.00586,-23.22728,239.9,1.149,0.338,-2.145,2.417,12.05,1.6,8.7,nan
11,HE2318,108.18726,-7.93043,222.415,1.085,0.46,-1.101,-0.565,11.7,1.1,7.6,nan
11,HE2319,195.50565,-62.00022,304.174,0.846,0.432,-4.058,-1.266,11.65,0.75,6.4,nan
11,HE2320,283.69087,-5.60967,28.312,-3.292,0.648,-1.21,-3.467,10.85,1.75,7.65,nan
11,HE2321,149.19429,-55.82341,280.108,-0.893,0.278,-6.052,3.787,12.4,3.85,8.55,nan
11,HE2322,106.26737,-13.94026,226.885,-3.354,0.219,-0.392,0.9,14.15,0.05,6.2,nan
11,HE2323,157.75538,-56.25838,284.298,1.447,0.352,-6.018,3.605,12.55,3.2,8.0,nan
11,HE2324,64.74897,48.58497,154.305,-1.226,0.611,1.176,-1.674,10.9,2.35,7.5,nan
11,HE2325,291.03235,-7.79449,29.636,-10.789,0.723,1.327,-2.182,10.55,0.9,8.95,nan
11,HE2326,299.08288,29.73581,66.442,0.588,0.257,-2.574,-5.317,12.75,3.2,7.05,nan
11,HE2327,128.61263,-45.13695,263.426,-2.89,0.266,-3.212,3.962,12.5,2,8.85,nan
11,HE2328,128.07037,-49.34027,266.604,-5.676,0.624,-4.383,4.155,10.9,0.95,7.55,nan
11,HE2329,109.94698,-14.74926,229.252,-0.567,0.271,-0.948,0.767,12.45,0.95,9.05,nan
11,HE2330,240.87786,-51.92103,330.221,0.471,0.404,-3.207,-3.814,11.7,3.65,9.05,nan
11,HE2331,276.90341,-13.39046,18.326,-0.903,0.361,-0.289,-1.223,11.9,3.35,8.7,nan
11,HE2332,85.61595,29.78701,178.915,-0.14,0.357,1.087,-1.258,11.85,2.4,9.0,nan
11,HE2333,115.55674,-25.87658,241.534,-1.318,0.284,-2.11,3.17,12.35,0.55,8.85,nan
11,HE2334,160.51049,-60.44648,287.624,-1.479,0.244,-5.188,2.551,13.05,1.5,7.1,nan
11,HE2335,167.01921,-63.25858,291.609,-2.682,0.287,-5.107,1.472,12.3,2.25,8.75,nan
11,HE2336,204.5888,-61.6826,308.466,0.684,0.377,-8.106,-2.387,11.9,1.95,8.8,nan
11,HE2337,130.53673,-49.88488,268.004,-4.724,0.499,-5.034,4.34,11.4,1.7,7.5,nan
11,HE2338,312.94123,49.32137,88.538,3.155,0.387,-1.712,-3.815,12.2,4,7.2,nan
11,HE2339,191.31099,-62.16905,302.209,0.694,0.475,-4.82,-1.073,11.45,4,7.05,nan
11,HE2340,259.59727,-33.76168,352.781,2.224,0.602,-0.741,-0.644,10.85,3.2,8.05,nan
11,HE2341,97.01629,3.06234,207.532,-3.791,0.207,0.113,0.498,13.05,1.8,8.8,nan
11,HE2342,261.02344,-37.15538,350.652,-0.663,0.445,-0.136,-0.543,12.1,5.3,6.7,nan
11,HE2343,239.71928,-54.87005,327.766,-1.303,0.34,-4.317,-4.471,12.1,3.1,8.75,nan
11,HE2344,301.17441,34.62276,71.529,1.658,0.383,-2.274,-5.621,11.85,2.15,8.65,nan
11,HE2345,299.19042,30.27957,66.955,0.791,0.21,-2.582,-5.533,13.1,2.3,7.9,nan
11,HE2346,323.32101,49.86806,93.556,-1.354,0.361,-3.644,-4.087,12.0,1.65,8.45,nan
11,HE2347,129.02158,-48.14474,266.011,-4.462,0.198,-2.863,2.931,13.2,1.45,8.9,nan
11,HE2348,2.24932,52.32927,116.371,-10.001,0.616,-3.544,-1.837,11.0,0.9,6.75,nan
11,HE2349,115.24316,-16.51763,233.253,3.058,0.396,-2.447,1.164,12.0,0.85,7.85,nan
11,HE2350,182.61827,-62.05197,298.152,0.439,0.212,-7.798,1.112,13.1,3.45,9.0,nan
11,HE2351,123.99212,-43.34001,260.046,-4.565,0.29,-3.217,4.24,13.2,0.95,6.3,nan
11,HE2352,35.34618,58.01115,134.636,-2.802,0.296,-1.335,-0.39,12.45,2.35,8.15,nan
11,HE2353,287.89925,13.25002,47.0,1.628,0.299,-1.13,-4.346,12.2,3.45,9.15,nan
11,HE2354,145.58418,-52.1595,276.144,0.592,0.198,-4.157,3.638,13.4,4.4,8.95,nan
11,HE2355,280.86298,-4.49171,28.025,-0.275,0.334,-1.585,-4.018,12.15,3.45,9.1,nan
11,HE2356,211.95358,-61.78114,311.83,-0.236,0.39,-4.151,-2.165,11.75,2.4,8.0,nan
11,HE2357,121.25862,-35.87288,252.623,-2.268,0.602,-4.371,4.06,11.0,2.1,8.4,nan
11,HE2358,177.27625,-64.26752,296.229,-2.21,0.353,-7.195,1.149,12.15,1.25,8.5,nan
11,HE2359,157.78705,-55.46112,283.905,2.141,0.418,-6.98,2.911,11.7,1.3,7.55,nan
11,HE2360,306.20155,50.21094,86.618,7.164,0.479,-3.173,-5.763,11.4,1.7,7.55,nan
11,HE2361,89.02991,17.94058,190.687,-3.551,0.327,1.23,-2.175,12.45,2.6,8.85,nan
11,HE2362,81.63725,30.06811,176.81,-2.886,0.638,0.822,-1.603,11.1,1.15,7.3,nan
11,HE2363,212.81429,-61.13769,312.414,0.256,0.388,-3.863,-2.309,11.95,4.05,7.05,nan
11,HE2364,295.51504,24.19297,60.053,0.516,0.233,-2.549,-4.705,12.55,3.45,8.85,nan
11,HE2365,343.73906,64.73621,110.905,4.62,0.394,-3.359,-1.991,11.75,2.55,8.85,nan
11,HE2366,313.67144,47.68593,87.591,1.736,0.224,-2.784,-3.609,13.2,4.05,8.3,nan
11,HE2367,341.06184,57.60292,106.53,-1.161,0.491,-3.32,-1.499,11.45,1.45,7.75,nan
11,HE2368,124.49214,-33.45751,252.061,1.28,0.205,-2.464,2.678,13.05,1.25,8.6,nan
11,HE2369,81.00799,31.37691,175.421,-2.602,0.729,0.429,-2.498,10.7,0.25,6.95,nan
11,HE2370,198.34074,-61.96916,305.505,0.793,0.355,-6.417,-1.442,11.95,2.2,8.25,nan
11,HE2371,323.98248,51.36346,94.874,-0.532,0.459,-2.833,-2.645,11.55,2.4,8.85,nan
11,HE2372,41.75464,60.43797,136.725,0.699,0.425,0.141,-0.526,11.65,3.25,7.25,nan
11,HE2373,246.82835,-51.12636,333.444,-1.515,0.41,-1.545,-2.43,11.65,3.65,8.15,nan
11,HE2374,245.399,-49.30348,334.103,0.415,0.335,-3.07,-3.639,12.0,4.8,8.15,nan
11,HE2375,332.72423,52.7955,99.964,-2.765,0.376,-2.808,-3.588,12.2,0.95,8.8,nan
11,HE2376,123.3885,-31.5516,249.959,1.568,0.229,-3.105,4.812,12.95,1.7,7.2,nan
11,HE2377,264.03379,-34.82836,353.936,-1.414,0.413,1.25,-0.725,11.65,4.15,8.75,nan
11,HE2378,66.15312,49.17913,154.538,-0.153,0.334,-0.661,-0.833,12.95,4.2,6.7,nan
11,HE2379,269.13632,-25.63149,4.081,-0.395,0.316,-0.466,-1.496,12.8,5.2,6.7,nan
11,HE2380,213.32416,-62.98579,312.073,-1.576,0.366,-5.06,-2.363,11.9,2.6,8.6,nan
11,HE2381,317.70816,45.63014,87.893,-1.7,0.352,-2.62,-3.518,12.1,1.4,7.5,nan
11,HE2382,119.2159,-41.92127,256.961,-6.786,0.73,-3.423,4.256,10.75,0.6,7.8,nan
11,HE2383,168.72728,-58.15041,290.462,2.365,0.293,-5.542,1.97,12.3,1.15,8.8,nan
11,HE2384,194.44715,-63.26894,303.646,-0.406,0.288,-6.721,-0.05,12.3,5.1,8.4,nan
11,HE2385,280.34246,-24.26998,10.066,-8.731,0.378,0.042,-2.667,12.4,1.35,9.25,nan
11,HE2386,288.79427,17.17846,50.885,2.68,0.418,-1.435,-2.766,11.65,3.1,8.65,nan
11,HE2387,89.29952,11.016,196.855,-6.759,0.596,-0.92,-2.881,11.0,0.75,8.65,nan
11,HE2388,276.85817,-14.24828,17.546,-1.263,0.424,-0.155,-1.225,12.2,1.6,6.75,nan
