DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
3,FSR 1613,187.972,-46.477,299.42799,16.2617,nan,-11.73,0.51,0.3,nan_nan_0.104_nan,9.49,nan
34,MWSC 4498,292.99993,-46.43517,351.94055,-26.00135,nan,1.52,-6.69,0.21,nan_nan_0.208_nan,9.36,nan
34,FSR 1450,134.57961,-46.29607,266.93536,-0.36281,nan,-8.43,12.35,0.25,nan_nan_1.562_nan,8.4,nan
34,Lynga 11,249.53124,-46.31149,338.18262,0.46063,nan,-2.49,-0.29,0.65,nan_nan_1.353_nan,6.0,nan
34,MWSC 5705,286.71922,-46.27124,350.88984,-21.77206,nan,1.98,-6.9,0.3,nan_nan_0.468_nan,8.95,nan
3,Pismis 6,129.765,-46.235,264.78914,-2.9078,nan,-6.35,7.16,0.25,nan_nan_0.381_nan,7.58,nan
3,Waterloo 6,130.095,-46.133,264.84735,-2.66444,nan,-6.93,8.02,0.36,nan_nan_0.104_nan,9.09,nan
34,ESO_260_17,136.19722,-46.03884,267.48288,0.64781,nan,-5.68,6.0,0.3,nan_nan_0.666_nan,8.99,nan
3,FSR 1429,129.41,-46.017,264.46626,-2.97167,nan,-3.56,9.0,0.55,nan_nan_0.812_nan,8.2,nan
3,Bochum 7,131.19,-45.98,265.19486,-1.97145,nan,-3.47,4.33,0.76,nan_nan_0.895_nan,7.5,nan
3,FSR 1573,176.018,-45.925,290.86814,15.36283,nan,-9.75,1.73,0.32,nan_nan_0.229_nan,9.3,nan
34,ESO_245_9,28.43383,-45.93974,273.73327,-67.49708,nan,4.1,2.1,0.17,nan_nan_0.312_nan,9.06,nan
3,DBSB 108,257.827,-45.9,342.12211,-3.74899,nan,-9.58,-0.9,0.29,nan_nan_1.249_nan,7.6,nan
3,BH_197,251.625,-45.85,339.48643,-0.32813,nan,-5.53,-1.88,0.38,nan_nan_0.999_nan,8.94,nan
34,FSR 1464,140.4449,-45.74817,269.30842,2.99167,nan,-11.38,1.49,0.4,nan_nan_0.833_nan,8.49,nan
3,FSR 1574,176.175,-45.66,290.90438,15.64742,nan,-6.48,-0.53,0.17,nan_nan_0.271_nan,9.25,nan
34,FSR 1705,226.06942,-45.54918,325.95747,11.30047,nan,-2.55,-7.91,0.22,nan_nan_0.167_nan,9.4,nan
3,FSR 1434,131.37,-45.402,264.82026,-1.51353,nan,-7.33,9.46,0.18,nan_nan_0.625_nan,9.04,nan
34,Ruprecht 156,124.87079,-45.34692,262.07016,-5.16054,nan,-7.08,5.07,0.45,nan_nan_0.396_nan,9.31,nan
3,DBSB 174,252.045,-45.35,340.05784,-0.22887,nan,-4.29,-3.77,0.3,nan_nan_1.041_nan,7.4,nan
34,ESO_265_1,165.23839,-45.34852,283.37212,13.28581,nan,-4.59,0.06,0.48,nan_nan_0.0_nan,9.35,nan
3,DBSB 106,253.59,-45.298,340.79043,-1.03265,nan,-4.79,-3.17,0.6,nan_nan_1.509_nan,6.4,nan
34,FSR 1757,274.26287,-45.25086,348.59992,-13.30781,nan,-0.29,-1.58,0.17,nan_nan_0.229_nan,8.66,nan
34,ESO_252_14,78.99362,-45.2384,250.87171,-35.26267,nan,5.68,3.91,0.4,nan_nan_0.958_nan,8.65,nan
34,Moitinho 1,124.82408,-45.2096,261.93745,-5.1109,nan,-4.03,5.48,0.13,nan_nan_0.947_nan,8.64,nan
3,NGC 3446,163.072,-45.125,281.86431,12.81729,nan,-9.02,2.78,0.32,nan_nan_0.291_nan,9.1,nan
34,MWSC 4178,216.90956,-44.94574,320.27856,14.66136,nan,-3.98,-3.61,0.54,nan_nan_0.219_nan,9.3,nan
34,NGC 6222,252.61447,-44.73082,340.79089,-0.13976,nan,-1.52,-1.58,0.57,nan_nan_1.249_nan,6.6,nan
34,FSR 1415,130.09572,-44.73001,263.73573,-1.80735,nan,-6.16,4.93,0.63,nan_nan_1.978_nan,9.25,nan
34,NGC 2220,95.24974,-44.70004,252.54387,-23.86037,nan,-1.28,9.68,0.19,nan_nan_0.562_nan,8.56,nan
3,FSR 1377,109.575,-44.67,256.14718,-14.27357,nan,-5.82,4.57,0.65,nan_nan_0.521_nan,8.85,nan
34,ESO_261_7,141.11538,-44.68614,268.89627,4.07875,nan,-11.29,5.56,0.57,nan_nan_1.145_nan,9.0,nan
3,BH_34,127.8,-44.505,262.57427,-2.97961,nan,-5.4,4.64,-0.02,nan_nan_0.029_nan,8.48,nan
34,Ruprecht 154,120.43948,-44.41897,259.58181,-7.30483,nan,-2.39,7.15,0.53,nan_nan_0.781_nan,7.15,nan
3,FSR 1543,168.713,-44.33,285.27985,15.2061,nan,-10.28,0.7,0.43,nan_nan_0.229_nan,9.4,nan
3,FSR 1430,132.968,-44.253,264.64314,0.09056,nan,-11.48,6.06,0.88,nan_nan_2.665_nan,8.5,nan
3,ESO_281_24,279.998,-44.19,351.29338,-16.61753,nan,-3.02,-4.43,0.59,nan_nan_0.573_nan,8.94,nan
3,FSR 1432,133.233,-44.185,264.71229,0.28007,nan,-4.94,6.18,0.36,nan_nan_1.249_nan,8.1,nan
3,FSR 1412,129.32,-44.131,262.92301,-1.88365,nan,-3.83,7.21,0.48,nan_nan_1.208_nan,7.05,nan
3,Ruprecht 81,146.299,-44.1,271.23913,7.015,nan,-6.05,2.24,0.5,nan_nan_0.645_nan,8.98,nan
34,FSR 1699,219.90067,-44.07182,322.66046,14.61734,nan,-4.54,-2.65,0.3,nan_nan_0.146_nan,9.6,nan
34,Ruprecht 80,145.50813,-44.01992,270.75381,6.70319,nan,-16.43,6.42,0.36,nan_nan_0.393_nan,8.43,-0.37
34,NGC 6169,248.53106,-44.03481,339.39237,2.51436,nan,0.69,-2.47,0.05,nan_nan_0.729_nan,7.5,nan
3,FSR 1418,131.915,-43.999,263.96794,-0.33361,nan,-6.67,6.4,0.14,nan_nan_0.521_nan,8.85,nan
3,FSR 1442,135.701,-43.96,265.69828,1.77093,nan,-11.01,9.6,0.15,nan_nan_1.103_nan,9.19,nan
3,FSR 1481,149.835,-43.908,273.10421,8.77346,nan,-12.95,3.85,0.6,nan_nan_0.416_nan,9.12,nan
3,DBSB 27,131.662,-43.884,263.76412,-0.4034,nan,-4.51,3.0,0.47,nan_nan_1.332_nan,8.01,nan
3,FSR 1411,128.595,-43.86,262.39284,-2.13807,nan,-3.67,2.37,0.0,nan_nan_0.625_nan,7.5,nan
3,FSR 1424,132.66,-43.832,264.17754,0.1879,nan,-13.1,6.29,0.34,nan_nan_1.208_nan,8.4,nan
3,ESO_277_4,250.1,-43.74,340.36958,1.87254,nan,-6.06,-0.6,0.33,nan_nan_1.166_nan,8.72,nan
34,FSR 1634,193.6398,-43.67894,303.52947,19.18919,nan,-6.67,2.65,0.73,nan_nan_0.0_nan,9.3,nan
3,Pismis 10,135.659,-43.636,265.43557,1.96317,nan,-11.89,8.01,0.91,nan_nan_1.457_nan,8.4,nan
34,FSR 1635,193.73907,-43.49506,303.60829,19.37207,nan,-5.62,0.09,0.73,nan_nan_0.042_nan,9.3,nan
3,Lynga 13,252.232,-43.428,341.61449,0.90645,nan,-6.77,-1.59,0.57,nan_nan_1.041_nan,9.2,nan
3,DBSB 175,253.148,-43.396,342.06412,0.41487,nan,-2.69,-2.03,0.62,nan_nan_1.249_nan,6.0,nan
34,FSR 1672,204.51292,-43.19436,311.88463,18.86561,nan,-9.79,0.42,0.47,nan_nan_0.0_nan,9.6,nan
3,FSR 1511,159.99,-43.124,278.88881,13.52607,nan,-5.91,1.89,0.4,nan_nan_0.104_nan,9.41,nan
34,MWSC 5604,47.44802,-42.87898,251.3997,-57.90621,nan,0.58,3.72,0.17,nan_nan_0.042_nan,9.2,nan
34,FSR 1684,209.37372,-42.87001,315.61246,18.36937,nan,-7.22,-2.16,0.43,nan_nan_0.052_nan,9.4,nan
34,ESO_311_14,117.34894,-42.69084,256.93525,-8.36645,nan,-1.12,5.58,0.13,nan_nan_0.208_nan,7.74,nan
3,ESO_282_26,288.435,-42.63,355.02661,-21.86613,nan,1.17,0.43,0.21,nan_nan_0.333_nan,9.24,nan
3,FSR 1421,134.523,-42.6,264.10903,2.01988,nan,-8.76,9.08,0.16,nan_nan_0.729_nan,8.3,nan
3,DBSB 176,254.857,-42.575,343.48718,-0.04529,nan,-4.03,-4.27,0.88,nan_nan_1.77_nan,7.8,nan
34,FSR 1744,252.89339,-42.40206,342.71306,1.19054,nan,-3.05,-3.15,0.33,nan_nan_0.999_nan,8.6,nan
34,ESO_309_3,102.66696,-42.38134,251.96056,-18.03333,nan,0.07,-0.35,0.34,nan_nan_0.416_nan,9.05,nan
3,FSR 1401,129.262,-42.365,261.48924,-0.85115,nan,-1.51,3.55,0.65,nan_nan_1.228_nan,6.75,nan
3,FSR 1406,129.57,-42.35,261.61502,-0.66087,nan,-3.71,8.1,0.57,nan_nan_1.457_nan,6.9,nan
34,MWSC 5744,305.08266,-42.24474,358.44997,-33.76176,nan,6.26,-9.45,0.28,nan_nan_0.25_nan,9.22,nan
34,FSR 1475,148.65601,-42.23121,271.36483,9.55099,nan,-6.11,0.44,0.44,nan_nan_0.416_nan,9.15,nan
3,ESO_334_2,264.237,-42.235,347.75262,-5.51345,nan,-7.0,-1.6,0.52,nan_nan_0.521_nan,9.2,nan
34,MWSC 5665,92.60585,-42.20796,249.35305,-25.06754,nan,-0.85,1.19,-0.0,nan_nan_0.416_nan,8.88,nan
34,FSR 1734,244.77458,-42.12932,338.85886,5.81157,nan,-3.2,-4.55,0.56,nan_nan_0.75_nan,9.5,nan
34,FSR 1773,283.31262,-42.12922,354.22291,-18.12531,nan,0.76,-0.83,0.15,nan_nan_0.344_nan,9.2,nan
34,Teutsch 64,128.1277,-41.9942,260.68901,-1.30268,nan,-8.82,5.74,0.54,nan_nan_1.041_nan,8.72,nan
3,ESO_324_15,200.865,-41.88,309.29173,20.59597,nan,-7.68,1.71,0.44,nan_nan_0.0_nan,9.7,nan
34,SAI 88,123.23774,-41.88026,258.51734,-4.22447,nan,-3.95,4.95,0.76,nan_nan_1.145_nan,8.93,nan
34,MWSC 5215,206.50554,-41.84058,313.70442,19.88657,nan,-5.67,-0.57,0.5,nan_nan_0.406_nan,9.29,nan
3,DBSB 178,255.555,-41.785,344.42819,0.03301,nan,-1.29,-0.96,0.88,nan_nan_1.874_nan,7.96,nan
34,SAI 90,127.01002,-41.76852,260.01686,-1.843,nan,-3.79,6.32,0.54,nan_nan_1.041_nan,9.1,nan
3,FSR 1683,208.659,-41.768,315.37829,19.57131,nan,-8.8,-1.86,0.57,nan_nan_0.229_nan,9.17,nan
3,ASCC 50,132.593,-41.72,262.51426,1.49065,nan,-6.55,4.91,-0.06,nan_nan_0.229_nan,7.8,nan
34,FSR 1383,121.05762,-41.21604,257.07465,-5.24229,nan,-8.3,6.01,0.43,nan_nan_0.833_nan,9.12,nan
34,FSR 1416,136.15589,-41.1238,263.80071,3.90747,nan,-5.01,3.41,0.27,nan_nan_0.666_nan,9.13,nan
3,ESO_329_2,231.883,-41.05,332.07441,12.82496,nan,-6.52,-1.75,0.21,nan_nan_0.167_nan,9.3,nan
34,ESO_335_5,274.03618,-41.05771,352.39176,-11.33594,nan,-3.02,-6.96,0.79,nan_nan_0.021_nan,9.2,nan
34,FSR 1379,120.09088,-40.8874,256.40966,-5.69093,nan,-3.74,6.64,0.36,nan_nan_1.083_nan,7.45,nan
34,ESO_332_22,256.86477,-40.81687,345.79456,-0.16295,nan,-3.72,-2.69,0.23,nan_nan_1.041_nan,8.0,nan
34,Ruprecht 124,261.99208,-40.72436,348.11073,-3.28128,nan,-1.77,-1.88,0.4,nan_nan_0.937_nan,8.25,nan
34,MWSC 4146,165.19036,-40.49062,281.17803,17.65978,nan,-9.36,4.08,0.19,nan_nan_0.437_nan,9.1,nan
34,Ruprecht 56,123.15258,-40.47472,257.30381,-3.50773,nan,-9.4,4.8,-0.43,nan_nan_0.121_nan,8.74,nan
34,Ruprecht 125,262.40589,-40.45508,348.50933,-3.3949,nan,-2.77,-1.94,0.09,nan_nan_0.083_nan,8.82,nan
3,FSR 1397,129.255,-40.385,259.90756,0.34002,nan,-3.18,2.83,0.4,nan_nan_1.312_nan,7.78,nan
3,ESO_313_12,130.964,-40.225,260.5779,1.46914,nan,-3.65,4.72,0.23,nan_nan_1.145_nan,8.5,nan
34,FSR 1737,244.59343,-40.22986,340.10787,7.25615,nan,3.62,0.98,0.4,nan_nan_1.249_nan,9.5,nan
34,Ruprecht 64,129.38138,-40.12344,259.75743,0.57492,nan,-6.15,5.95,-0.23,nan_nan_0.125_nan,8.45,nan
3,DBSB 115,254.812,-40.12,345.39544,1.49988,nan,-5.6,-3.21,0.48,nan_nan_1.249_nan,7.38,nan
3,FSR 1390,127.092,-40.083,258.68389,-0.80907,nan,-2.93,4.0,0.45,nan_nan_1.249_nan,8.3,nan
34,MWSC 5704,286.08313,-39.93026,357.16133,-19.3327,nan,-0.44,-2.18,0.23,nan_nan_0.229_nan,9.37,nan
34,FSR 1387,126.11851,-39.92228,258.1205,-1.32348,nan,-9.84,4.21,0.15,nan_nan_0.625_nan,9.02,nan
34,FSR 1758,262.87256,-39.84413,349.2171,-3.35862,nan,-4.98,4.71,0.81,nan_nan_0.77_nan,9.2,nan
34,FSR 1736,241.98465,-39.35501,339.2608,9.27611,nan,-3.14,-2.63,0.81,nan_nan_0.416_nan,9.7,nan
34,MWSC 4170,204.19944,-39.18358,312.45182,22.84822,nan,-3.94,-0.52,0.22,nan_nan_0.312_nan,9.38,nan
3,DBSB 179,257.85,-39.179,347.55973,0.20633,nan,-3.4,-3.78,0.89,nan_nan_1.895_nan,7.38,nan
34,FSR 1754,258.75294,-39.09211,348.04128,-0.30959,nan,-4.32,-2.01,0.25,nan_nan_1.457_nan,7.15,nan
34,FSR 1746,252.6769,-39.0816,345.17031,3.43215,nan,2.82,-0.19,0.62,nan_nan_0.729_nan,9.3,nan
34,ASCC 47,127.95266,-39.07662,258.25998,0.31925,nan,-8.0,6.65,-0.11,nan_nan_0.125_nan,7.88,nan
3,ESO_332_20,256.228,-38.317,347.49351,1.73563,nan,0.0,-0.5,0.28,nan_nan_0.791_nan,8.05,nan
34,MWSC 4158,191.1166,-38.31072,301.42861,24.54068,nan,-6.57,-3.57,0.24,nan_nan_0.333_nan,9.02,nan
34,Ruprecht 152,118.62787,-38.22608,253.5344,-5.28748,nan,1.12,10.78,0.57,nan_nan_0.625_nan,9.28,nan
3,ESO_314_14,139.878,-38.132,263.56488,8.04357,nan,-7.46,6.98,0.32,nan_nan_0.75_nan,8.65,nan
34,ASCC 49,131.97628,-38.03037,259.34974,3.4509,nan,-7.0,3.4,-0.23,nan_nan_0.021_nan,7.9,nan
34,FSR 1774,272.18498,-37.94188,354.55095,-8.64774,nan,2.72,-0.99,0.3,nan_nan_0.208_nan,9.0,nan
3,DBSB 120,260.803,-37.758,350.0557,-0.8586,nan,2.76,-0.47,0.74,nan_nan_1.103_nan,6.0,nan
34,ESO_313_11,130.92615,-37.70474,258.57767,3.00471,nan,-3.7,5.59,0.48,nan_nan_0.333_nan,9.5,nan
34,ASCC 48,128.63906,-37.61984,257.40903,1.6185,nan,-10.75,10.43,-0.3,nan_nan_0.0_nan,9.18,nan
3,ESO_337_23,289.825,-37.62,0.50541,-21.33571,nan,0.66,-8.84,0.32,nan_nan_0.312_nan,9.2,nan
34,Ruprecht 72,133.01128,-37.60988,259.54046,4.35036,nan,-3.89,3.89,0.36,nan_nan_0.146_nan,9.4,nan
3,FSR 1782,279.57,-37.56,357.49128,-13.73795,nan,-4.22,-1.4,0.44,nan_nan_0.416_nan,9.18,nan
34,Ruprecht 158,133.1081,-37.5576,259.54896,4.44282,nan,-1.3,2.32,0.45,nan_nan_0.396_nan,9.15,nan
34,MWSC 4211,232.89882,-37.48695,334.87759,15.25792,nan,-8.27,-3.97,0.41,nan_nan_0.729_nan,8.82,nan
34,ASCC 91,267.2187,-37.3665,353.12344,-4.93585,nan,2.0,-4.2,-0.07,nan_nan_0.104_nan,8.65,-0.04
34,FSR 1720,227.88956,-37.3648,331.52823,17.60688,nan,-5.65,0.28,0.48,nan_nan_0.208_nan,9.33,nan
34,Ruprecht 74,140.25464,-37.11545,263.03852,8.96627,nan,-5.43,3.25,0.52,nan_nan_0.812_nan,8.9,nan
3,FSR 1451,146.903,-37.055,266.92192,12.65088,nan,-3.81,3.59,0.21,nan_nan_0.51_nan,8.5,nan
34,FSR 1785,281.02651,-36.93798,358.55667,-14.55269,nan,-0.43,-3.54,0.59,nan_nan_0.146_nan,9.4,nan
34,FSR 1465,151.44601,-36.90988,269.72074,15.06038,nan,-5.23,4.85,0.25,nan_nan_0.229_nan,9.31,nan
3,BH_214,256.418,-36.667,348.90036,2.6125,nan,-2.99,-6.5,0.25,nan_nan_0.645_nan,8.71,nan
3,BDSB 165,262.32,-36.653,351.64746,-1.2432,nan,0.56,1.49,0.73,nan_nan_1.374_nan,6.0,nan
34,FSR 1766,263.63256,-36.65163,352.22461,-2.12414,nan,-4.22,-1.13,0.59,nan_nan_1.103_nan,9.12,nan
34,FSR 1775,269.04014,-36.56895,354.55061,-5.79307,nan,-9.53,-1.0,0.85,nan_nan_0.468_nan,9.6,nan
3,FSR 1431,143.782,-36.563,264.69035,11.33909,nan,-5.07,1.59,0.4,nan_nan_0.468_nan,9.08,nan
3,BDSB 166,262.245,-36.562,351.69003,-1.14273,nan,-2.78,-0.54,0.81,nan_nan_1.093_nan,6.0,nan
34,MWSC 4210,231.96014,-36.5205,334.84022,16.48047,nan,-4.59,-4.31,0.4,nan_nan_0.375_nan,9.08,nan
34,FSR 1467,151.93086,-36.49656,269.78053,15.62485,nan,-10.01,2.37,0.24,nan_nan_0.375_nan,9.0,nan
3,AH03 J0822-36.4,125.535,-36.405,254.97502,0.31631,nan,-3.26,9.73,0.25,nan_nan_0.416_nan,8.91,nan
3,NGC 1963,83.04,-36.38,240.97263,-30.891,nan,-0.7,-1.05,0.28,nan_nan_0.76_nan,8.12,nan
3,BDSB 164,261.382,-36.366,351.46643,-0.45707,nan,-2.39,0.4,0.54,nan_nan_1.145_nan,6.0,nan
34,MWSC 5273,226.76155,-36.3603,331.28357,18.9371,nan,-9.56,-5.26,0.23,nan_nan_0.25_nan,9.44,nan
3,FSR 1767,263.925,-36.355,352.60147,-2.16182,nan,0.97,-3.57,0.38,nan_nan_1.405_nan,8.68,nan
34,MWSC 5116,174.76934,-36.33629,287.00432,24.28735,nan,-9.94,5.21,0.23,nan_nan_0.156_nan,9.52,nan
34,MWSC 5708,287.98883,-36.31758,1.30379,-19.52229,nan,2.66,-3.81,0.31,nan_nan_0.687_nan,8.57,nan
34,ESO_370_17,127.96226,-36.20276,255.94714,2.02584,nan,-4.86,5.42,0.45,nan_nan_0.458_nan,9.0,nan
34,ESO_389_5,239.45727,-36.205,339.91355,12.9503,nan,-3.85,-5.4,0.65,nan_nan_0.312_nan,9.55,nan
3,FSR 1365,119.937,-36.19,252.32652,-3.34278,nan,-5.21,5.49,0.32,nan_nan_0.697_nan,9.01,nan
3,FSR 1776,268.5,-36.145,354.70235,-5.20474,nan,-9.45,-3.47,0.87,nan_nan_0.458_nan,9.5,nan
3,FSR 1417,143.093,-35.98,263.86998,11.37837,nan,-10.42,0.14,0.39,nan_nan_0.833_nan,8.51,nan
34,MWSC 5706,287.40383,-35.86289,1.58412,-18.92217,nan,0.15,-0.57,0.23,nan_nan_0.427_nan,8.99,nan
3,IC 1023,218.085,-35.82,324.93167,22.70435,nan,2.48,-0.34,0.13,nan_nan_0.104_nan,9.48,nan
34,MWSC 5713,291.38034,-35.82299,2.76352,-21.95034,nan,-2.91,-6.6,0.39,nan_nan_0.541_nan,9.12,nan
34,FSR 1382,130.73226,-35.80581,256.98342,4.05262,nan,-5.73,4.97,0.29,nan_nan_0.5_nan,9.1,nan
3,FSR 1728,231.255,-35.635,334.8952,17.53219,nan,-6.95,-2.21,0.03,nan_nan_0.26_nan,8.9,nan
34,Ruprecht 31,115.74461,-35.59056,250.0835,-5.96879,nan,-4.9,3.65,-0.3,nan_nan_0.104_nan,8.65,nan
3,FSR 1459,151.395,-35.365,268.7054,16.25728,nan,-10.64,4.77,0.27,nan_nan_0.229_nan,9.35,nan
3,ESO_367_10,109.26,-35.29,247.34367,-10.51229,nan,-5.06,-4.02,0.52,nan_nan_0.916_nan,8.32,nan
3,NGC 6455,267.938,-35.175,355.31279,-4.32194,nan,1.49,-2.77,0.48,nan_nan_1.041_nan,9.25,nan
34,FSR 1748,249.14828,-35.01052,346.43481,8.21903,nan,-6.14,-1.23,0.61,nan_nan_0.26_nan,9.7,nan
34,FSR 1756,253.02386,-34.94423,348.55662,5.84134,nan,0.79,-4.19,0.48,nan_nan_1.499_nan,9.38,nan
3,FSR 1317,98.535,-34.944,243.43745,-18.43247,nan,3.64,7.92,0.38,nan_nan_0.645_nan,8.6,nan
34,FSR 1332,108.69922,-34.87697,246.76213,-10.74574,nan,-4.87,8.27,0.38,nan_nan_0.666_nan,8.42,nan
34,ESO_370_13,126.78558,-34.70134,254.16769,2.12905,nan,-0.42,4.64,0.82,nan_nan_0.593_nan,8.9,nan
34,Ruprecht 59,124.82964,-34.48753,253.07006,0.93147,nan,-4.63,8.5,0.6,nan_nan_0.583_nan,6.8,nan
34,MWSC 5712,291.32339,-34.47515,4.12206,-21.47511,nan,-1.99,-1.12,0.25,nan_nan_0.333_nan,8.74,nan
34,Alessi 4,154.05453,-34.35384,269.89627,18.3767,nan,-10.65,4.48,0.4,nan_nan_0.479_nan,8.55,nan
3,FSR 1351,116.46,-34.34,249.28052,-4.8425,nan,-3.36,4.42,0.25,nan_nan_0.645_nan,8.2,nan
3,FSR 1326,108.615,-34.305,246.20716,-10.56002,nan,-7.1,2.32,0.15,nan_nan_0.416_nan,8.78,nan
34,MWSC 5191,198.60299,-34.1905,308.33382,28.44016,nan,-3.0,-4.9,0.15,nan_nan_0.312_nan,8.98,nan
3,FSR 1350,116.951,-34.036,249.21923,-4.33886,nan,-5.43,5.89,0.27,nan_nan_0.833_nan,8.6,nan
34,Collinder 333,262.88706,-34.01657,354.10365,-0.17884,nan,0.71,-2.25,0.1,nan_nan_1.062_nan,8.15,nan
34,FSR 1347,117.00286,-33.70382,248.95258,-4.13519,nan,-2.42,10.45,0.4,nan_nan_0.979_nan,8.02,nan
34,ASCC 98,280.65674,-33.63877,1.54238,-12.95087,nan,1.31,-5.62,-0.1,nan_nan_0.04_nan,8.04,nan
3,Trumpler 27,264.09,-33.52,355.06377,-0.74874,nan,-0.5,-0.09,0.19,nan_nan_1.208_nan,7.58,-0.19
34,MWSC 4218,235.10703,-33.4753,338.91223,17.33868,nan,-5.99,-7.06,0.05,nan_nan_0.729_nan,9.1,nan
34,ESO_397_1,286.02946,-33.39011,3.58446,-16.9799,nan,-1.97,-6.48,0.4,nan_nan_0.874_nan,8.24,nan
34,MWSC 4500,293.33805,-33.23394,5.96948,-22.66188,nan,6.05,-1.24,0.19,nan_nan_0.416_nan,9.2,nan
34,FSR 1763,254.76934,-33.15102,350.87219,5.82536,nan,2.51,1.26,0.76,nan_nan_0.312_nan,9.5,nan
34,SAI 82,118.05806,-33.04218,248.82725,-3.04037,nan,-3.58,9.46,0.21,nan_nan_0.666_nan,8.65,nan
34,MWSC 5149,184.18882,-32.98956,294.59311,29.31999,nan,-6.0,1.08,0.2,nan_nan_0.156_nan,9.5,nan
34,MWSC 5186,197.31194,-32.96662,307.23457,29.75629,nan,1.0,-1.59,0.3,nan_nan_0.167_nan,9.32,nan
3,Antalova 4,263.183,-32.955,355.12741,0.19501,nan,-1.02,1.39,0.32,nan_nan_0.999_nan,6.0,nan
34,FSR 1389,138.0413,-32.76785,258.5645,10.62572,nan,-0.54,2.47,0.57,nan_nan_0.854_nan,8.6,nan
34,MWSC 5715,293.3853,-26.89634,12.40362,-20.56511,nan,2.13,-5.85,0.39,nan_nan_0.833_nan,8.36,nan
3,BDSB 102,263.235,-32.57,355.47396,0.36835,nan,-2.72,-3.06,0.53,nan_nan_1.509_nan,6.3,nan
34,MWSC 5088,167.18052,-32.52585,279.04576,25.53786,nan,-7.82,0.86,0.45,nan_nan_0.125_nan,9.22,nan
34,MWSC 5289,230.82401,-32.48981,336.52207,20.29837,nan,-1.45,-2.79,0.24,nan_nan_0.104_nan,9.45,nan
34,MWSC 5083,163.99232,-32.4019,276.3338,24.43834,nan,-4.49,-1.99,0.65,nan_nan_0.208_nan,9.2,nan
34,ASCC 96,275.03725,-32.35564,0.64823,-8.14675,nan,-1.45,-4.67,-0.12,nan_nan_0.15_nan,8.4,nan
34,FSR 1357,122.91402,-32.26121,250.32991,0.84117,nan,-3.03,4.61,0.41,nan_nan_0.729_nan,8.6,nan
34,ESO_429_5,114.26087,-32.20082,246.50456,-5.40043,nan,-1.6,7.71,0.62,nan_nan_0.937_nan,9.09,nan
34,Antalova 3,262.65836,-32.20081,355.51634,0.97795,nan,2.56,0.55,0.48,nan_nan_1.353_nan,8.41,nan
34,ESO_435_33,150.97017,-32.05344,266.26109,18.63525,nan,-2.32,2.16,0.1,nan_nan_0.271_nan,9.05,nan
34,FSR 1751,245.96675,-32.00899,346.86703,12.20162,nan,-4.72,-2.04,0.54,nan_nan_0.458_nan,9.41,nan
34,ESO_456_29,269.65353,-32.0164,358.77125,-3.97674,nan,-3.38,-6.25,0.55,nan_nan_1.582_nan,9.2,nan
3,FSR 1449,151.766,-31.995,266.7803,19.10138,nan,-4.08,1.72,0.36,nan_nan_0.416_nan,9.1,nan
34,Ruprecht 52,121.30104,-31.96843,249.34313,-0.14799,nan,1.0,1.19,0.23,nan_nan_0.208_nan,8.55,nan
34,ESO_445_74,208.66126,-31.95739,318.25305,29.02692,nan,-7.25,-1.09,0.55,nan_nan_0.0_nan,9.5,nan
34,BH_231,262.97268,-31.9151,355.9014,0.9119,nan,4.4,-1.41,0.48,nan_nan_0.874_nan,8.45,nan
34,FSR_9,277.12854,-31.90205,1.86053,-9.52775,nan,1.25,-6.83,0.69,nan_nan_0.562_nan,9.15,nan
3,FSR 1303,101.183,-31.893,241.33242,-15.24926,nan,-1.06,5.73,0.28,nan_nan_0.26_nan,9.18,nan
3,Ruprecht 155,121.267,-31.817,249.19979,-0.09126,nan,0.61,0.71,0.4,nan_nan_0.562_nan,8.57,nan
34,MWSC 5667,94.49577,-31.80089,239.07042,-20.50632,nan,-0.5,2.14,0.38,nan_nan_0.312_nan,9.02,nan
3,FSR 1327,114.832,-31.74,246.33526,-4.75339,nan,-2.58,2.75,0.45,nan_nan_0.708_nan,8.51,nan
34,MWSC 4229,239.1209,-31.7199,342.79132,16.47872,nan,-4.8,-6.98,0.1,nan_nan_0.5_nan,9.02,nan
3,FSR 1371,130.88,-31.716,253.81484,6.65857,nan,-4.32,-2.99,0.57,nan_nan_0.312_nan,9.35,nan
34,MWSC 5224,208.69635,-31.70877,318.36491,29.25748,nan,-8.12,-0.77,0.3,nan_nan_0.416_nan,9.01,nan
34,Collinder 196,131.26855,-31.63582,253.95532,6.96891,nan,-3.94,1.06,0.17,nan_nan_0.25_nan,9.26,nan
34,FSR 1405,144.47098,-31.61323,261.61746,15.32521,nan,-4.89,1.58,0.57,nan_nan_0.208_nan,9.5,nan
34,Antalova 1,262.23294,-31.5937,355.82381,1.61398,nan,-0.6,-2.73,-0.0,nan_nan_0.427_nan,8.48,-0.66
34,FSR 1339,120.42792,-30.72102,247.89023,-0.11484,nan,-0.67,-1.61,0.62,nan_nan_0.625_nan,8.99,nan
34,Ruprecht 30,115.60695,-31.46568,246.4195,-4.04358,nan,1.04,4.52,0.36,nan_nan_0.479_nan,8.72,nan
