DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
13,OC-0219,2.677752,61.177533,118.04193,-1.30694,0.283986,-2.733567,-0.82803,nan,2.18,8.7,nan
13,OC-0220,3.31422,62.472369,118.5364,-0.07308,0.32647,-1.992058,-0.885099,nan,0.02,8.6,nan
13,OC-0221,4.083131,59.957689,118.54646,-2.6148,0.159274,-1.605588,-1.299773,nan,2.28,8.9,nan
13,OC-0222,4.454143,60.94138,118.8589,-1.6642,0.320232,-0.671566,-0.746583,nan,2.22,8.9,nan
13,OC-0223,3.218641,65.554524,118.95251,2.98117,1.388324,2.314489,-2.519078,nan,2.28,6.0,nan
13,OC-0224,6.596888,52.946285,119.10792,-9.73937,0.563605,-2.081191,-1.143874,nan,1.94,7.7,nan
13,OC-0225,4.079243,64.966665,119.22544,2.34797,1.329578,-0.875417,0.649732,nan,1.78,8.5,nan
13,OC-0226,6.410977,63.759258,120.08515,1.03017,0.164651,-2.483145,-0.917187,nan,2.06,8.3,nan
13,OC-0227,7.650482,65.480522,120.77025,2.69626,1.387051,2.157745,-2.907842,nan,1.58,6.6,nan
13,OC-0228,10.624504,64.04867,121.95387,1.1939,0.340793,-2.756369,-0.625379,nan,0.62,6.9,nan
13,OC-0229,11.220575,64.434255,122.22447,1.57151,0.289918,-2.439243,-0.340187,nan,1.58,7.0,nan
13,OC-0230,11.271421,64.388038,122.24528,1.52476,0.338796,-2.432362,-0.367418,nan,1.28,7.0,nan
13,OC-0231,13.77757,62.060563,123.36211,-0.80812,0.327684,-1.686304,-0.453962,nan,3.38,7.0,nan
13,OC-0232,17.851996,62.728979,125.21721,-0.05412,0.365818,-2.018947,-0.379363,nan,3.46,7.1,nan
13,OC-0233,17.820273,57.56848,125.60098,-5.2004,0.404151,-2.204128,-1.335372,nan,2.5,6.8,nan
13,OC-0234,20.837808,65.387533,126.2496,2.72156,0.80693,3.574355,-1.130106,nan,2.4,8.6,nan
13,OC-0235,19.783998,61.044927,126.27938,-1.64667,0.522374,-1.213154,-0.229263,nan,3.6,8.5,nan
13,OC-0236,19.884155,58.283146,126.6291,-4.38675,0.239079,-1.636263,-0.733655,nan,1.44,7.0,nan
13,OC-0237,22.709688,62.360808,127.48379,-0.16221,0.329496,-1.581046,-0.446686,nan,3.4,7.1,nan
13,OC-0238,25.22613,64.508887,128.22418,2.14662,0.341235,-3.290476,0.083669,nan,1.52,9.4,nan
13,OC-0239,26.134313,58.742075,129.7872,-3.42112,0.524394,-1.010799,-1.089086,nan,2.58,8.5,nan
13,OC-0240,37.528866,73.00009,130.08589,11.51371,1.111812,-1.385282,-1.769519,nan,1.48,6.7,nan
13,OC-0241,35.399709,65.908832,131.96384,4.63072,0.169844,-0.534748,0.951341,nan,1.52,9.1,nan
13,OC-0242,42.311923,69.002862,133.19391,8.51206,2.269373,1.56111,-7.933626,nan,1.52,7.5,nan
13,OC-0243,37.333177,62.985435,133.78605,2.19527,0.316259,-0.282565,-0.237775,nan,1.72,7.1,nan
13,OC-0244,37.857133,63.414666,133.84533,2.68162,0.321734,-0.230208,-0.214097,nan,1.44,6.9,nan
13,OC-0245,34.865062,58.325834,134.2906,-2.59136,0.540462,-0.470365,-0.8654,nan,1.92,7.9,nan
13,OC-0246,35.819892,59.629197,134.30946,-1.19835,0.323549,-0.465951,-0.614625,nan,2.42,8.5,nan
13,OC-0247,34.627762,56.807322,134.67588,-4.06585,0.387372,-0.636566,-1.186748,nan,0.46,7.4,nan
13,OC-0248,38.225131,61.462803,134.74291,0.93979,0.47278,-0.786038,-0.748165,nan,2.72,6.7,nan
13,OC-0249,37.359461,59.829096,134.96252,-0.73374,0.361548,-0.051883,-0.443213,nan,1.96,6.9,nan
13,OC-0250,35.548194,57.167436,135.02721,-3.55766,0.522681,-0.546453,-1.091908,nan,2.2,7.5,nan
13,OC-0251,35.319499,56.630354,135.09392,-4.10503,0.386289,-0.482671,-1.257817,nan,2.36,8.2,nan
13,OC-0252,37.54628,58.127537,135.68269,-2.27851,0.382519,-0.35349,-0.985049,nan,1.5,7.1,nan
13,OC-0253,38.371821,57.58895,136.29339,-2.6112,0.52343,-0.262581,-1.1219,nan,2.76,6.8,nan
13,OC-0254,42.590119,62.028153,136.39361,2.30539,0.15673,-0.581791,0.147761,nan,3.08,6.5,nan
13,OC-0255,43.537843,60.649499,137.41808,1.27646,0.531824,-0.071441,-0.142491,nan,1.1,6.5,nan
13,OC-0256,42.936536,56.739359,138.89962,-2.35568,0.39824,0.41601,-1.29211,nan,0.86,6.0,nan
13,OC-0257,46.179399,59.255355,139.24199,0.67118,1.185995,-0.266767,-1.277561,nan,3.1,8.5,nan
13,OC-0258,44.694062,57.669872,139.31988,-1.0926,0.423196,0.581833,-1.255191,nan,2.06,7.5,nan
13,OC-0259,45.047372,57.484395,139.57447,-1.16674,0.424412,0.668307,-1.316085,nan,2.02,6.0,nan
13,OC-0260,49.214032,60.040631,140.16324,2.12692,1.649075,-4.128432,-0.991215,nan,2.48,7.6,nan
13,OC-0261,49.279627,58.632109,140.93589,0.94856,0.313957,-0.537379,-0.425747,nan,0.7,8.1,nan
13,OC-0262,50.127425,58.945802,141.13998,1.44832,0.911001,0.458818,-1.641666,nan,1.38,6.7,nan
13,OC-0263,48.66728,54.365508,142.88761,-2.86076,0.533882,0.221363,-1.513215,nan,3.5,8.4,nan
13,OC-0264,57.628875,60.181517,143.50247,4.67058,1.578496,-3.019944,-0.584373,nan,1.72,7.6,nan
13,OC-0265,40.14507,42.218614,143.63853,-16.22271,1.977118,0.531636,-5.783063,nan,1.16,7.9,nan
13,OC-0266,51.11703,54.893061,143.80211,-1.65496,0.443323,0.331436,-1.034982,nan,3.44,8.1,nan
13,OC-0267,51.988328,54.960713,144.18054,-1.3201,0.549175,0.497571,-2.15027,nan,2.54,7.5,nan
13,OC-0268,45.445325,47.918449,144.39495,-9.4473,0.360915,0.507773,-1.312103,nan,3.3,9.1,nan
13,OC-0269,60.23283,59.191638,145.1509,4.7579,0.399514,-1.816826,-1.372541,nan,1.06,9.3,nan
13,OC-0270,52.74443,52.612822,145.88017,-3.00162,0.375524,0.78214,-2.221701,nan,0.16,8.0,nan
13,OC-0271,48.664554,47.238833,146.64014,-8.93285,0.168896,0.422649,-1.669498,nan,3.44,6.4,nan
13,OC-0272,48.679276,47.240145,146.64804,-8.92646,0.52798,0.609017,-1.711513,nan,3.06,9.5,nan
13,OC-0273,62.905882,56.401895,148.08566,3.64348,0.536981,0.930345,-1.376504,nan,1.66,8.6,nan
13,OC-0274,56.336823,50.698352,148.81362,-3.22241,0.32049,0.77643,-1.256829,nan,0.02,8.5,nan
13,OC-0275,71.773995,49.043528,157.11783,2.47347,0.366953,0.954097,-2.307037,nan,0.28,8.5,nan
13,OC-0276,82.238891,48.030617,162.07051,7.43614,0.43401,0.617922,-1.991488,nan,3.36,8.6,nan
13,OC-0277,71.099222,42.112143,162.07805,-2.39243,0.316537,2.279451,-1.385916,nan,3.34,8.6,nan
13,OC-0278,56.275602,29.737543,162.23444,-19.58191,2.494633,2.496164,-5.285772,nan,1.6,6.6,nan
13,OC-0279,58.538459,31.893251,162.28607,-16.68012,3.508785,6.340845,-9.697312,nan,4.04,7.1,nan
13,OC-0280,60.484763,32.232258,163.3174,-15.31899,2.665899,3.454544,-5.145942,nan,1.04,6.8,nan
13,OC-0281,75.83896,40.533092,165.5501,-0.62828,0.576526,1.597745,-2.476401,nan,1.08,7.7,nan
13,OC-0282,74.976525,38.669657,166.61534,-2.29559,0.55578,0.054729,-3.555721,nan,2.7,8.1,nan
13,OC-0283,73.911913,36.779435,167.57615,-4.12907,0.396277,0.087945,-1.577912,nan,0.0,6.8,nan
13,OC-0284,73.944116,36.791384,167.58295,-4.10146,0.529609,0.182282,-1.499111,nan,1.14,9.5,nan
13,OC-0285,73.941114,36.78374,167.58743,-4.10811,0.453071,0.073218,-1.574379,nan,0.02,7.8,nan
13,OC-0286,83.424369,41.808927,167.78964,4.77546,1.911572,-3.759103,-1.629668,nan,0.82,7.8,nan
13,OC-0287,79.407645,38.087719,169.15623,0.14356,0.624693,1.062978,-3.611609,nan,1.4,7.3,nan
13,OC-0288,82.729496,38.568863,170.22538,2.56824,1.176299,-0.777512,-2.371051,nan,1.96,7.9,nan
13,OC-0289,74.290455,32.757377,170.93522,-6.38437,0.717019,2.333751,-5.750988,nan,3.86,8.3,nan
13,OC-0290,75.376306,30.739157,173.11105,-6.88904,0.587417,0.763812,-3.018168,nan,0.82,8.6,nan
13,OC-0291,93.81791,39.835698,173.43142,10.64362,0.314016,0.163204,-1.943974,nan,0.9,7.5,nan
13,OC-0292,85.548386,36.084404,173.52835,3.12679,0.578218,0.647269,-3.054943,nan,1.44,6.0,nan
13,OC-0293,80.723823,33.442305,173.57884,-1.63527,0.320186,-0.320298,-1.425569,nan,2.44,6.8,nan
13,OC-0294,81.0783,32.597114,174.44483,-1.86647,0.313418,0.751214,-1.9657,nan,3.08,7.7,nan
13,OC-0295,87.230854,30.198886,179.29189,1.26848,0.31929,0.833248,-1.805548,nan,0.0,8.0,nan
13,OC-0296,76.575178,21.52806,181.2669,-11.49539,0.548659,1.746697,-1.470753,nan,2.1,8.1,nan
13,OC-0297,83.574091,25.631974,181.46691,-3.88533,1.328188,-1.593839,-4.883136,nan,2.98,6.3,nan
13,OC-0298,75.664179,19.73126,182.25638,-13.23356,0.737825,0.469897,-3.609719,nan,1.92,8.6,nan
13,OC-0299,86.27489,24.737083,183.52429,-2.28732,0.522515,1.226034,-2.5559,nan,1.52,8.9,nan
13,OC-0300,86.388108,24.786933,183.53524,-2.17359,0.618793,-0.031089,-2.16158,nan,0.0,7.8,nan
13,OC-0301,88.380249,25.191664,184.11584,-0.41655,0.371368,0.327456,-1.772496,nan,1.98,8.3,nan
13,OC-0302,88.740714,25.063899,184.39122,-0.19976,0.531766,0.798725,-3.84008,nan,1.82,8.6,nan
13,OC-0303,90.277563,25.586027,184.63378,1.2643,0.141594,0.248822,-0.431815,nan,0.9,6.3,nan
13,OC-0304,95.361729,26.899965,185.66431,5.89676,0.430258,0.431007,-3.184851,nan,2.16,8.2,nan
13,OC-0305,91.19219,24.08316,186.35094,1.2466,0.522949,1.041101,-2.941798,nan,1.4,8.4,nan
13,OC-0306,91.860365,24.092313,186.64062,1.78355,0.446598,-0.164075,-1.999601,nan,1.36,9.7,nan
13,OC-0307,93.279324,23.964934,187.37702,2.858,0.524053,0.16199,-1.88011,nan,1.96,7.2,nan
13,OC-0308,94.110525,23.751884,187.92646,3.42569,0.534851,0.446532,-1.420238,nan,1.92,7.1,nan
13,OC-0309,94.965021,23.883878,188.17809,4.17767,0.532959,0.633111,-1.391873,nan,2.22,7.3,nan
13,OC-0310,93.808061,22.259325,189.11016,2.47289,0.548634,0.270444,-1.889224,nan,2.12,7.2,nan
13,OC-0311,94.350555,22.40468,189.22012,2.98365,0.612796,0.446571,-1.783912,nan,1.66,7.2,nan
13,OC-0312,95.77622,22.927624,189.37438,4.39093,0.575115,0.377837,-2.420927,nan,1.26,6.5,nan
13,OC-0313,93.488016,21.647651,189.50676,1.92045,0.526294,-0.326361,-3.131631,nan,2.5,8.7,nan
13,OC-0314,90.991098,20.277411,189.57586,-0.78306,0.534757,1.122741,-2.570367,nan,2.44,7.0,nan
13,OC-0315,94.924398,22.099882,189.7399,3.30863,0.541563,0.577245,-2.550062,nan,2.26,6.9,nan
13,OC-0316,95.274124,22.170899,189.8291,3.6281,0.536422,0.297608,-2.30404,nan,2.3,8.0,nan
13,OC-0317,91.737141,19.013912,191.02169,-0.78825,0.523275,-0.478128,-1.133654,nan,2.54,8.5,nan
13,OC-0318,93.789339,19.046083,191.92854,0.9271,0.530143,-0.059091,-1.283404,nan,1.46,6.8,nan
13,OC-0319,96.27238,19.846934,192.32421,3.36984,0.175545,-0.224942,-0.465357,nan,1.66,6.9,nan
13,OC-0320,82.835136,12.144203,192.62636,-11.65409,2.567447,0.537099,-0.655327,nan,1.72,6.1,nan
13,OC-0321,95.554503,18.989215,192.76771,2.37091,0.542543,-0.750297,0.269011,nan,1.54,7.6,nan
13,OC-0322,79.413144,7.1534,195.2128,-17.13229,2.552158,2.356026,-3.735328,nan,0.96,6.7,nan
13,OC-0323,92.140482,13.93931,195.64911,-2.9126,1.078148,-1.129748,-1.612979,nan,1.98,6.9,nan
13,OC-0324,85.347633,9.208532,196.48695,-11.03324,2.452455,1.614863,-2.405821,nan,1.2,6.8,nan
13,OC-0325,86.078971,9.184499,196.87611,-10.4204,2.506709,2.352635,-2.459736,nan,0.94,6.4,nan
13,OC-0326,97.778512,15.062146,197.23687,2.42907,0.319682,-0.167318,-1.09053,nan,0.66,8.4,nan
13,OC-0327,81.893579,3.869939,199.47969,-16.67528,2.936632,1.279207,-0.620882,nan,0.78,7.0,nan
13,OC-0328,98.141736,12.568538,199.61357,1.59191,0.333056,-0.503342,-0.325105,nan,1.32,8.8,nan
13,OC-0329,81.754307,3.614868,199.63873,-16.92266,2.911056,1.406196,-0.552297,nan,0.36,6.9,nan
13,OC-0330,98.760381,12.647848,199.82109,2.16442,0.53181,0.77244,-2.79841,nan,0.16,8.5,nan
13,OC-0331,82.458642,3.51963,200.0886,-16.35924,2.919257,1.591971,-0.560396,nan,2.22,7.0,nan
13,OC-0332,101.671654,13.674619,200.19488,5.15622,0.328028,-0.322853,-1.074702,nan,1.36,9.6,nan
13,OC-0333,97.828532,11.074416,200.79742,0.62992,0.391338,0.214885,-2.465343,nan,1.42,8.1,nan
13,OC-0334,99.643359,10.89573,201.77588,2.12964,0.423875,-0.193785,-1.06044,nan,0.04,8.5,nan
13,OC-0335,99.659519,10.887315,201.79063,2.1399,0.539307,-0.140121,-0.942706,nan,0.96,8.9,nan
13,OC-0336,99.098722,9.505042,202.76638,1.01564,0.52046,-0.493542,0.216881,nan,0.06,9.8,nan
13,OC-0337,99.300057,9.281197,203.05649,1.0893,0.344016,-0.711284,0.252271,nan,1.26,9.5,nan
13,OC-0338,93.050503,5.456879,203.55601,-6.17538,0.522051,0.399829,-1.859357,nan,3.38,9.2,nan
13,OC-0339,83.047498,-0.303538,203.88297,-17.70157,2.714403,1.47846,-0.862928,nan,1.28,6.8,nan
13,OC-0340,84.539621,-0.162105,204.49504,-16.32177,2.456217,-0.078829,-0.757174,nan,1.38,6.9,nan
13,OC-0341,86.666829,0.148971,205.25351,-14.30022,2.386508,-0.464268,-0.736635,nan,1.38,6.1,nan
13,OC-0342,101.959668,7.655835,205.70488,2.68789,0.687438,-0.59595,-2.212722,nan,1.98,7.9,nan
13,OC-0343,97.688405,4.442823,206.6151,-2.55916,1.565556,-1.70044,-4.634245,nan,1.14,7.7,nan
13,OC-0344,102.844515,5.767878,207.78821,2.61328,0.328955,-1.106806,0.13571,nan,1.02,9.8,nan
13,OC-0345,83.601222,-5.550274,209.05893,-19.64966,2.560977,1.075988,0.158988,nan,0.66,7.3,nan
13,OC-0346,101.600967,3.352503,209.37473,0.40977,0.682837,-1.787868,0.825134,nan,2.36,7.6,nan
13,OC-0347,84.14235,-6.599915,210.31131,-19.64004,2.581425,0.849856,0.165001,nan,1.02,6.6,nan
13,OC-0348,99.908524,1.14849,210.56286,-2.10144,0.274212,0.289428,0.083721,nan,0.32,8.6,nan
13,OC-0349,99.912052,1.141059,210.57109,-2.1017,0.32486,0.311928,0.104981,nan,0.8,8.7,nan
13,OC-0350,104.427566,3.254627,210.7474,2.87762,0.224431,-0.178006,-0.290434,nan,2.72,8.9,nan
13,OC-0351,96.120224,-1.281596,210.99416,-6.58134,0.528534,-0.662905,1.871529,nan,1.04,8.9,nan
13,OC-0352,103.027067,1.92059,211.29884,1.02472,0.620135,-1.783236,1.025535,nan,2.58,8.7,nan
13,OC-0353,98.566738,-0.895264,211.77007,-4.22849,1.268209,-4.134769,-0.689526,nan,1.06,7.8,nan
13,OC-0354,98.429603,-1.750998,212.47147,-4.74048,0.474786,-0.031846,-0.874031,nan,1.32,8.6,nan
13,OC-0355,106.029546,1.031521,213.45934,3.29157,0.309544,-0.292636,-0.096608,nan,2.58,8.9,nan
13,OC-0356,85.271613,-9.387536,213.49413,-19.85863,2.254714,0.511016,-1.229368,nan,0.96,6.2,nan
13,OC-0357,91.960851,-6.392115,213.71902,-12.59108,1.187477,-2.884611,1.070172,nan,0.88,6.7,nan
13,OC-0358,93.167461,-6.298023,214.17902,-11.47547,1.18108,-3.886791,0.318337,nan,0.96,6.3,nan
13,OC-0359,93.748433,-6.406887,214.54074,-11.00709,1.199856,-3.710541,0.432936,nan,0.42,6.6,nan
13,OC-0360,105.559223,-1.853057,215.81305,1.55597,0.22981,-0.879701,0.832,nan,1.84,8.9,nan
13,OC-0361,90.36534,-9.958129,216.30894,-15.57453,1.2112,-2.028219,1.851819,nan,1.26,6.5,nan
13,OC-0362,90.953253,-9.798967,216.41968,-14.98344,1.194957,-2.126695,1.549449,nan,0.18,6.7,nan
13,OC-0363,110.46599,-0.998449,217.30895,6.30628,0.323935,-0.470427,-0.869977,nan,1.16,8.6,nan
13,OC-0364,102.536502,-5.340328,217.5414,-2.71879,0.72151,-1.262245,0.790851,nan,2.82,6.9,nan
13,OC-0365,104.45978,-4.602978,217.75742,-0.67717,0.52212,-1.334308,0.993602,nan,0.48,7.6,nan
13,OC-0366,89.632481,-13.601424,219.43702,-17.76772,1.448826,-1.741947,1.712786,nan,1.42,6.4,nan
13,OC-0367,89.431975,-14.099677,219.82918,-18.15111,1.479633,-1.953388,1.69843,nan,0.94,6.6,nan
13,OC-0368,107.130698,-5.845228,220.08067,1.11743,0.533948,-1.233027,1.342726,nan,1.22,8.2,nan
13,OC-0369,105.777953,-6.911412,220.41021,-0.56645,0.407213,-1.173834,1.419157,nan,1.52,8.8,nan
13,OC-0370,107.248955,-7.168329,221.30926,0.61215,1.146446,-0.86712,-1.099437,nan,0.22,7.9,nan
13,OC-0371,102.237039,-10.546424,222.06418,-5.33419,0.241888,-0.183261,0.101763,nan,0.18,8.5,nan
13,OC-0372,102.242364,-10.544165,222.06451,-5.32849,0.179418,-0.209473,0.085127,nan,0.68,8.7,nan
13,OC-0373,105.900898,-9.406394,222.68431,-1.60095,0.321146,-1.269253,0.856989,nan,0.4,6.8,nan
13,OC-0374,110.6378,-6.97231,222.69894,3.68145,0.317575,-1.037281,0.550836,nan,0.48,9.6,nan
13,OC-0375,106.755956,-9.176328,222.86707,-0.74561,0.376109,-1.18213,0.868364,nan,1.42,7.3,nan
13,OC-0376,105.812722,-12.639966,225.52378,-3.15506,0.807987,-0.603616,-0.373676,nan,0.34,7.6,nan
13,OC-0377,107.395646,-12.044141,225.70294,-1.50761,0.856378,-3.277393,0.925587,nan,1.68,6.9,nan
13,OC-0378,93.919253,-18.750581,226.10775,-16.11361,0.315264,-0.584461,1.926588,nan,1.88,9.4,nan
13,OC-0379,107.541391,-12.426257,226.10784,-1.55734,0.847182,-3.020398,0.835128,nan,0.84,7.2,nan
13,OC-0380,108.731425,-12.088882,226.34731,-0.3704,0.329243,-1.052013,1.471424,nan,3.04,7.8,nan
13,OC-0381,105.156294,-14.392111,226.79828,-4.519,0.630957,-1.428824,1.627631,nan,0.52,8.8,nan
13,OC-0382,110.325272,-11.80095,226.82182,1.14264,0.361475,-0.490955,0.06837,nan,1.82,8.5,nan
13,OC-0383,113.579829,-10.520857,227.21313,4.56034,0.320813,-1.189376,1.219718,nan,1.44,9.2,nan
13,OC-0384,101.479195,-16.726232,227.32051,-8.7291,0.169367,-0.042117,1.243208,nan,0.94,9.5,nan
13,OC-0385,101.466372,-16.738844,227.32659,-8.74565,0.242853,-0.034484,1.214174,nan,1.04,9.8,nan
13,OC-0386,101.454579,-16.747482,227.32948,-8.75957,0.216167,-0.034723,1.211952,nan,0.0,9.5,nan
13,OC-0387,109.104594,-13.183647,227.48577,-0.55775,0.22347,-1.711516,0.924379,nan,1.4,9.5,nan
13,OC-0388,109.112288,-13.180715,227.48667,-0.54976,0.145449,-1.744197,0.999024,nan,3.84,9.5,nan
13,OC-0389,106.510242,-15.006651,227.94326,-3.63105,0.175701,-0.410061,0.990449,nan,1.28,8.9,nan
13,OC-0390,112.772679,-13.664101,229.59618,2.35917,0.53426,-1.272623,0.272021,nan,0.84,8.5,nan
13,OC-0391,109.453839,-15.652723,229.82791,-1.4103,1.051297,0.424123,5.579562,nan,0.64,8.9,nan
13,OC-0392,112.122408,-15.673027,231.05928,0.84503,0.321791,-1.238754,1.943029,nan,1.14,7.9,nan
13,OC-0393,107.66324,-18.632553,231.68197,-4.30476,1.083935,-3.637845,0.372774,nan,1.44,8.0,nan
13,OC-0394,113.031543,-16.956513,232.60423,0.99456,0.536776,-2.209133,2.507043,nan,0.52,6.9,nan
13,OC-0395,104.290867,-21.272875,232.62973,-8.32098,1.194975,-3.486494,3.285649,nan,0.56,7.3,nan
13,OC-0396,110.660413,-18.700893,233.062,-1.82111,0.319559,-1.768979,3.030648,nan,0.42,9.0,nan
13,OC-0397,111.613339,-18.455965,233.2737,-0.90947,0.187879,-2.09388,1.961073,nan,2.08,6.8,nan
13,OC-0398,111.870779,-18.482292,233.41311,-0.70727,0.352055,-1.908425,2.176615,nan,0.1,7.9,nan
13,OC-0399,104.901167,-23.149044,234.5855,-8.63295,1.153982,-2.932271,3.355519,nan,2.2,7.3,nan
13,OC-0400,109.919299,-20.842476,234.62902,-3.44052,0.477543,-2.683646,2.874123,nan,1.16,8.3,nan
13,OC-0401,104.712979,-23.362917,234.70398,-8.88179,1.142915,-2.988981,3.345905,nan,1.6,7.0,nan
13,OC-0402,119.862056,-16.288363,235.29278,7.00231,0.23533,-2.681697,2.836554,nan,0.46,9.3,nan
13,OC-0403,113.326333,-20.155085,235.54005,-0.30565,0.333898,-2.250133,3.28911,nan,0.58,6.9,nan
13,OC-0404,114.232181,-20.517147,236.26939,0.26059,0.340005,-1.935961,3.09027,nan,2.4,7.8,nan
13,OC-0405,113.943573,-20.672997,236.27365,-0.05128,0.381765,-3.075261,3.139381,nan,1.16,8.1,nan
13,OC-0406,109.923313,-24.033349,237.46426,-4.91912,0.824578,-2.755329,3.073217,nan,1.14,6.7,nan
13,OC-0407,107.41137,-25.221871,237.48476,-7.49319,1.586298,-4.808579,3.59093,nan,0.04,7.3,nan
13,OC-0408,104.806381,-26.449723,237.564,-10.1386,1.186444,-3.257144,3.602971,nan,0.92,7.2,nan
13,OC-0409,119.800549,-19.12742,237.70812,5.48599,0.293906,-1.437722,0.513663,nan,0.08,8.4,nan
13,OC-0410,105.596018,-27.313844,238.66364,-9.87394,1.20537,-3.090065,3.457781,nan,0.68,7.3,nan
13,OC-0411,105.163844,-27.64392,238.79927,-10.36192,1.235829,-2.910783,3.633804,nan,0.26,7.3,nan
13,OC-0412,113.389129,-23.963409,238.90256,-2.09622,0.109432,-1.11545,2.065806,nan,1.54,6.5,nan
13,OC-0413,108.707191,-26.234343,238.92516,-6.9053,0.319277,-2.058566,2.767628,nan,1.46,9.0,nan
13,OC-0414,110.923687,-25.373661,239.07914,-4.73758,0.794463,-2.813821,3.14802,nan,1.24,6.9,nan
13,OC-0415,118.362475,-22.389295,239.81494,2.65193,0.3397,-2.178825,2.048947,nan,0.74,9.1,nan
13,OC-0416,110.209377,-27.395412,240.58077,-6.24182,0.123863,-0.821941,1.977742,nan,0.14,9.3,nan
13,OC-0417,117.588098,-25.464054,242.09717,0.47227,0.267766,-2.770804,3.01958,nan,0.44,7.5,nan
13,OC-0418,113.670103,-28.069445,242.6257,-3.85689,0.327203,-2.812654,3.727667,nan,1.48,6.9,nan
13,OC-0419,122.348631,-23.782762,242.93512,5.03856,0.3361,-2.413353,2.422283,nan,2.26,8.8,nan
13,OC-0420,116.879526,-27.178127,243.25323,-0.9437,0.226309,-2.333236,3.437466,nan,1.04,7.5,nan
13,OC-0421,119.395014,-25.918514,243.32549,1.63399,0.163497,-1.867899,2.203668,nan,0.68,8.6,nan
13,OC-0422,116.146678,-28.369461,243.95899,-2.10213,0.258928,-1.809652,1.725085,nan,0.58,8.1,nan
13,OC-0423,115.537272,-30.220362,245.30411,-3.48173,1.77952,-6.184004,5.946144,nan,0.9,7.5,nan
13,OC-0424,114.916631,-30.92312,245.65506,-4.29217,0.231374,-2.557224,3.793841,nan,1.8,7.2,nan
13,OC-0425,114.90847,-30.929797,245.65748,-4.30154,0.217266,-2.55793,3.821609,nan,0.84,9.1,nan
13,OC-0426,117.609498,-29.833847,245.86883,-1.73534,0.254784,-2.959785,2.524289,nan,0.6,8.7,nan
13,OC-0427,117.627603,-29.863922,245.90273,-1.73712,0.219637,-2.99554,2.487002,nan,1.62,9.2,nan
13,OC-0428,117.631888,-29.941591,245.97152,-1.77342,0.32922,-2.733311,3.446572,nan,1.18,7.5,nan
13,OC-0429,115.186422,-31.687736,246.43709,-4.46472,0.182065,-2.258797,3.187546,nan,2.26,7.0,nan
13,OC-0430,115.193786,-31.693578,246.44528,-4.46211,0.322283,-2.252409,3.200683,nan,2.62,8.0,nan
13,OC-0431,117.981541,-30.610049,246.7009,-1.85441,0.101947,-1.413229,1.825761,nan,1.08,8.9,nan
13,OC-0432,116.661212,-31.307647,246.72996,-3.18396,0.655022,-4.106105,4.603139,nan,0.24,7.5,nan
13,OC-0433,121.769293,-29.890967,247.80725,1.30754,0.603999,-3.554223,3.606485,nan,0.82,7.5,nan
13,OC-0434,116.384408,-32.839889,247.94324,-4.15184,0.275117,-2.159622,3.336852,nan,2.86,6.8,nan
13,OC-0435,116.371452,-32.85028,247.94685,-4.16645,0.318888,-2.16317,3.284733,nan,1.94,7.5,nan
13,OC-0436,119.479555,-31.515015,248.139,-1.22285,0.320285,-2.362635,2.673753,nan,2.8,6.4,nan
13,OC-0437,116.736938,-32.920485,248.16126,-3.9354,0.318393,-2.081752,3.473517,nan,1.14,7.9,nan
13,OC-0438,120.698347,-32.056806,249.14521,-0.62737,0.263408,-2.474597,2.875992,nan,1.82,8.0,nan
13,OC-0439,120.823939,-32.124003,249.25871,-0.57298,0.312929,-2.561386,2.916318,nan,1.0,6.9,nan
13,OC-0440,117.063398,-36.152422,251.1049,-5.31724,0.069945,-1.1318,2.186234,nan,1.94,6.0,nan
13,OC-0441,120.760102,-35.094199,251.7471,-2.19681,0.517123,-1.190272,1.336839,nan,0.9,8.7,nan
13,OC-0442,126.049877,-32.585272,252.08426,2.85037,0.589436,-4.30306,3.262498,nan,1.82,8.0,nan
13,OC-0443,118.349248,-38.99589,254.08928,-5.86628,0.692233,-2.377102,0.889102,nan,3.68,9.0,nan
13,OC-0444,120.12798,-38.310682,254.2176,-4.32272,0.1533,-2.170989,3.616003,nan,3.66,8.7,nan
13,OC-0445,130.86943,-32.656149,254.55721,6.07579,0.324953,-2.490388,2.249764,nan,0.12,8.0,nan
13,OC-0446,121.182092,-39.193907,255.40471,-4.08995,1.132442,-4.49135,3.895467,nan,3.84,6.8,nan
13,OC-0447,120.643872,-39.63387,255.55859,-4.67555,0.943123,-2.545374,5.731563,nan,1.42,8.5,nan
13,OC-0448,119.833965,-40.178709,255.6992,-5.48992,0.566615,-4.187117,4.840246,nan,0.02,7.7,nan
13,OC-0449,124.912006,-38.293892,256.24857,-1.16402,0.143166,-2.969367,3.360977,nan,2.7,7.9,nan
13,OC-0450,118.026598,-42.365818,256.8996,-7.77165,2.989837,-11.037099,4.606014,nan,2.44,7.5,nan
13,OC-0451,124.6846,-39.208184,256.90383,-1.82607,1.630325,-5.161592,5.637571,nan,0.56,7.1,nan
13,OC-0452,127.831749,-38.665446,257.87273,0.48648,0.534305,-4.750358,6.677144,nan,2.76,9.1,nan
13,OC-0453,125.113781,-40.501276,258.15802,-2.28396,0.443436,-4.029262,3.950665,nan,1.16,6.8,nan
